20220408,324.5,999 0.04,1127 0.72,168 0.43,85 0.37,57 0.35,82 0.70,46 0.56,38 0.58,94 2.27,61 2.86,58 5.50,29 4.65,11 2.61,6 1.79,43 76.50
20210611,399.5,653 0.02,771 0.49,151 0.39,79 0.35,58 0.35,77 0.65,52 0.61,35 0.54,113 2.77,75 3.52,63 6.07,32 5.34,12 2.82,8 2.36,38 73.65
20210604,,643 0.02,738 0.46,152 0.39,81 0.35,60 0.36,79 0.67,54 0.64,35 0.54,113 2.79,78 3.71,61 5.91,32 5.38,13 3.05,7 2.08,38 73.57
20210528,,649 0.02,756 0.47,147 0.38,82 0.36,62 0.37,83 0.71,53 0.62,33 0.51,119 2.94,79 3.79,57 5.72,32 5.44,13 3.06,7 2.07,38 73.46
20210521,,655 0.02,835 0.52,142 0.36,81 0.35,63 0.38,83 0.70,51 0.60,31 0.47,118 2.93,79 3.73,55 5.34,36 6.09,13 3.10,7 2.07,38 73.26
20210514,386.5,686 0.02,901 0.55,148 0.38,83 0.36,65 0.39,80 0.67,49 0.58,34 0.52,115 2.85,85 4.05,53 5.18,35 6.01,12 2.86,8 2.34,38 73.16
20210507,379.5,590 0.01,843 0.52,143 0.37,76 0.33,69 0.41,80 0.68,50 0.59,35 0.54,110 2.73,90 4.18,54 5.40,35 6.00,13 3.08,6 1.77,38 73.33, -40,000
20210429,,565 0.01,682 0.44,137 0.35,73 0.31,67 0.40,80 0.67,50 0.59,35 0.53,108 2.64,92 4.32,53 5.34,33 5.60,13 3.04,9 2.69,38 72.96
20210423,447.5,560 0.01,733 0.46,136 0.35,76 0.33,70 0.42,78 0.66,49 0.58,39 0.60,111 2.74,85 3.99,53 5.23,33 5.59,13 3.00,9 2.70,38 73.28
20210416,,573 0.01,840 0.52,138 0.35,76 0.33,74 0.44,75 0.63,48 0.57,32 0.49,118 2.87,88 4.17,52 5.16,35 5.98,11 2.63,8 2.40,39 73.38
20210409,406.5,584 0.02,938 0.57,146 0.38,76 0.33,78 0.47,76 0.64,50 0.60,31 0.47,118 2.88,82 3.92,53 5.22,32 5.48,14 3.28,9 2.76,38 72.93
20210401,397.5,592 0.02,957 0.59,141 0.36,77 0.33,76 0.45,77 0.65,51 0.60,31 0.48,120 2.93,82 3.92,53 5.19,32 5.46,14 3.27,9 2.76,38 72.93
