20220318,30688 0.40,3163 2.44,383 1.16,149 0.75,50 0.38,67 0.69,33 0.48,14 0.26,41 1.20,32 1.87,17 1.89,8 1.74,6 1.78,5 1.96,31 82.93
20220311,30451 0.40,3160 2.44,384 1.15,152 0.77,51 0.38,69 0.71,31 0.45,14 0.26,41 1.20,32 1.87,17 1.89,8 1.74,6 1.78,5 1.96,31 82.93
20220304,30253 0.40,3157 2.44,385 1.16,152 0.77,49 0.37,68 0.70,31 0.45,15 0.28,41 1.20,32 1.87,17 1.88,8 1.74,6 1.78,5 1.96,31 82.93
20220225,30092 0.40,3156 2.44,386 1.16,152 0.77,50 0.38,66 0.68,32 0.46,14 0.26,42 1.22,32 1.87,17 1.89,8 1.74,6 1.78,5 1.96,31 82.92
20220218,29914 0.40,3156 2.44,385 1.16,152 0.77,50 0.37,66 0.68,31 0.45,15 0.28,42 1.22,32 1.87,17 1.89,8 1.74,6 1.78,5 1.96,31 82.92
20220211,29811 0.40,3155 2.45,385 1.16,153 0.77,50 0.37,66 0.68,30 0.44,14 0.26,44 1.27,31 1.82,18 1.98,8 1.74,6 1.74,5 1.96,31 82.90
20220128,29687 0.40,3173 2.46,386 1.16,154 0.78,51 0.38,65 0.67,30 0.44,14 0.26,44 1.27,31 1.82,18 1.98,8 1.74,6 1.74,5 1.96,31 82.87
20220122,29629 0.40,3183 2.47,386 1.16,152 0.77,52 0.39,65 0.67,30 0.44,13 0.24,44 1.26,32 1.86,18 1.98,8 1.74,6 1.74,5 1.96,31 82.85
20220114,29613 0.40,3180 2.48,385 1.16,154 0.78,52 0.39,65 0.67,30 0.44,15 0.28,42 1.21,32 1.87,18 1.98,8 1.74,6 1.74,5 1.96,31 82.84
20220107,29600 0.40,3188 2.49,386 1.16,153 0.77,53 0.40,64 0.66,31 0.45,15 0.27,42 1.21,32 1.87,18 1.98,8 1.74,6 1.74,5 1.95,31 82.83
20211230,29600 0.40,3190 2.49,385 1.16,154 0.78,53 0.40,64 0.66,30 0.44,16 0.29,42 1.21,32 1.87,18 1.98,8 1.74,6 1.74,5 1.95,31 82.83
20211224,29602 0.40,3203 2.50,386 1.16,154 0.78,53 0.40,64 0.66,31 0.45,15 0.27,42 1.21,33 1.95,17 1.89,8 1.74,6 1.74,5 1.95,31 82.83
20211217,29560 0.40,3201 2.50,385 1.16,153 0.77,52 0.39,65 0.67,31 0.45,14 0.25,43 1.23,32 1.86,18 1.97,8 1.74,6 1.74,5 1.95,31 82.83
20211210,29522 0.40,3195 2.50,386 1.16,152 0.77,52 0.39,64 0.66,32 0.47,14 0.25,43 1.24,32 1.87,18 1.97,8 1.72,6 1.74,5 1.97,31 82.82
20211203,29495 0.41,3184 2.49,381 1.15,153 0.77,53 0.40,66 0.68,31 0.45,14 0.25,43 1.24,32 1.88,18 1.97,8 1.72,6 1.74,5 1.97,31 82.82
20211126,29495 0.41,3192 2.50,379 1.14,155 0.78,53 0.40,65 0.67,30 0.44,15 0.27,43 1.24,32 1.87,18 1.97,8 1.72,6 1.74,5 1.97,31 82.82
20211119,29478 0.41,3194 2.50,377 1.13,157 0.80,52 0.39,65 0.67,32 0.46,15 0.27,42 1.22,33 1.96,17 1.89,8 1.72,6 1.74,5 1.96,31 82.82
20211112,29470 0.41,3203 2.50,381 1.14,156 0.79,55 0.42,64 0.66,33 0.48,15 0.27,42 1.23,32 1.91,17 1.89,8 1.72,6 1.74,5 1.96,31 82.82
20211105,29468 0.41,3211 2.51,385 1.16,157 0.79,54 0.41,65 0.67,33 0.48,13 0.23,42 1.24,32 1.91,17 1.89,8 1.72,6 1.74,5 1.96,31 82.82
20211029,29434 0.41,3210 2.51,384 1.15,157 0.79,52 0.39,67 0.69,33 0.48,13 0.24,42 1.24,32 1.91,17 1.89,8 1.72,6 1.74,5 1.96,31 82.82
20211022,29409 0.40,3207 2.50,392 1.18,155 0.78,52 0.39,68 0.70,33 0.48,13 0.24,42 1.23,32 1.91,17 1.89,8 1.72,6 1.74,5 1.96,31 82.82
20211015,29373 0.40,3218 2.49,392 1.18,157 0.79,51 0.39,67 0.69,33 0.48,14 0.25,43 1.26,32 1.91,17 1.89,8 1.72,6 1.74,5 1.91,31 82.82
20211008,29357 0.40,3215 2.50,393 1.18,156 0.79,52 0.40,65 0.67,33 0.48,14 0.25,43 1.26,32 1.91,17 1.89,8 1.72,6 1.74,5 1.91,32 82.83
20211001,29338 0.40,3214 2.50,394 1.19,156 0.79,53 0.40,65 0.67,34 0.50,14 0.25,44 1.30,31 1.86,17 1.89,8 1.72,6 1.74,5 1.91,32 82.82
20210924,29332 0.40,3215 2.50,393 1.18,157 0.80,53 0.40,65 0.67,34 0.50,14 0.25,44 1.30,31 1.86,17 1.89,8 1.72,7 2.05,5 1.91,32 82.50
20210917,29315 0.40,3208 2.49,396 1.20,154 0.78,53 0.40,65 0.67,33 0.48,13 0.23,46 1.35,31 1.87,17 1.89,8 1.72,7 2.05,5 1.90,32 82.49
20210911,29289 0.41,3212 2.48,397 1.20,153 0.77,52 0.39,67 0.69,33 0.48,13 0.23,46 1.35,31 1.87,17 1.89,8 1.72,7 2.05,5 1.90,32 82.49
20210903,29264 0.41,3215 2.48,395 1.19,153 0.77,53 0.40,67 0.69,33 0.48,14 0.25,45 1.32,32 1.91,17 1.89,9 1.93,6 1.80,5 1.90,32 82.49
20210827,29194 0.41,3198 2.48,391 1.18,153 0.78,53 0.40,65 0.67,33 0.49,14 0.25,46 1.35,32 1.91,17 1.89,9 1.93,6 1.80,5 1.91,32 82.49
20210820,29172 0.41,3197 2.48,390 1.17,153 0.77,51 0.39,67 0.69,33 0.49,14 0.25,46 1.35,32 1.91,17 1.89,9 1.93,6 1.80,5 1.91,32 82.49
20210813,29130 0.41,3190 2.47,389 1.17,153 0.78,50 0.38,67 0.69,36 0.52,12 0.22,47 1.38,30 1.78,18 1.97,8 1.72,7 2.05,5 1.91,32 82.48
20210806,29126 0.41,3189 2.46,391 1.17,152 0.77,48 0.36,67 0.69,37 0.54,11 0.20,47 1.38,31 1.81,18 1.97,8 1.72,7 2.05,5 1.91,32 82.48
20210730,29125 0.41,3190 2.47,390 1.17,152 0.77,48 0.36,65 0.67,37 0.54,13 0.24,46 1.35,31 1.81,18 1.97,8 1.72,7 2.05,5 1.91,32 82.49
20210723,29124 0.41,3194 2.47,391 1.18,154 0.78,46 0.35,63 0.65,37 0.54,13 0.24,47 1.37,31 1.81,18 1.96,8 1.72,7 2.05,5 1.91,32 82.49
20210716,29127 0.41,3199 2.48,389 1.17,155 0.79,46 0.35,63 0.65,37 0.54,14 0.26,46 1.35,31 1.81,18 1.96,8 1.72,7 2.05,5 1.91,32 82.48
20210709,29151 0.41,3189 2.47,397 1.19,156 0.79,45 0.34,65 0.67,37 0.54,13 0.24,46 1.35,31 1.81,18 1.96,8 1.72,7 2.05,5 1.91,32 82.48
