20220325,,599 0.14,3396 7.92,336 3.09,78 1.22,43 0.96,42 1.32,10 0.44,14 0.78,23 1.88,10 1.52,8 2.45,4 2.40,1 0.76,3 3.25,8 71.80
20220318,42.150,589 0.13,3374 7.85,327 3.01,72 1.11,46 1.03,44 1.39,13 0.57,11 0.62,23 1.91,9 1.31,8 2.51,3 1.68,2 1.58,3 3.35,8 71.86
20220311,40.950,582 0.14,3357 7.81,332 3.06,76 1.18,43 0.97,38 1.19,13 0.57,11 0.60,25 2.07,9 1.30,8 2.48,3 1.68,2 1.62,2 2.16,9 73.09
20220304,41.450,584 0.14,3367 7.81,327 2.99,79 1.23,47 1.07,35 1.08,12 0.53,13 0.73,25 2.07,9 1.31,9 2.91,2 1.19,2 1.62,2 2.16,9 73.09
20220225,40.849,589 0.14,3378 7.83,330 3.04,77 1.20,46 1.04,37 1.15,11 0.48,13 0.73,25 2.06,10 1.60,8 2.61,2 1.19,2 1.62,2 2.16,9 73.09
20220218,41.700,591 0.14,3395 7.84,332 3.06,76 1.19,47 1.05,35 1.09,11 0.48,13 0.73,26 2.16,10 1.60,8 2.52,2 1.19,2 1.62,2 2.16,9 73.09
20220211,41.75,595 0.14,3398 7.86,334 3.07,75 1.16,47 1.05,37 1.14,10 0.44,14 0.79,26 2.16,10 1.60,8 2.45,2 1.19,2 1.62,2 2.16,9 73.09
20220128,,596 0.14,3399 7.85,331 3.04,74 1.15,49 1.09,38 1.17,9 0.40,15 0.85,25 2.12,10 1.60,8 2.45,2 1.19,2 1.62,2 2.16,9 73.09
20220122,,592 0.14,3419 7.88,329 3.03,72 1.12,50 1.11,36 1.13,10 0.44,16 0.90,25 2.09,11 1.84,7 2.19,2 1.19,2 1.62,2 2.16,9 73.09
20220114,41.75,594 0.14,3426 7.90,330 3.05,72 1.12,48 1.07,37 1.16,11 0.49,14 0.79,26 2.17,11 1.81,7 2.18,2 1.19,2 1.62,2 2.16,9 73.10
20220107,42.75,591 0.14,3447 7.96,329 3.03,76 1.18,47 1.04,39 1.24,9 0.41,14 0.78,26 2.13,11 1.79,7 2.16,2 1.19,2 1.62,2 2.16,9 73.10
20211230,43.599,593 0.14,3490 8.10,337 3.09,79 1.22,45 1.01,39 1.24,12 0.55,13 0.73,25 2.10,9 1.48,7 2.19,2 1.19,2 1.62,2 2.16,9 73.10
20211224,42.049,589 0.13,3520 8.20,332 3.04,78 1.21,46 1.03,43 1.36,11 0.50,11 0.62,24 2.05,8 1.26,8 2.45,2 1.19,2 1.62,2 2.16,9 73.10
20211217,41.75,595 0.13,3538 8.25,330 3.03,72 1.11,49 1.10,42 1.32,11 0.50,11 0.62,24 2.04,8 1.30,8 2.45,2 1.19,2 1.62,2 2.16,9 73.10
20211210,42.299,585 0.13,3589 8.34,321 2.95,72 1.12,48 1.08,40 1.26,13 0.58,11 0.62,24 2.04,8 1.31,8 2.44,2 1.19,2 1.62,2 2.16,9 73.10
20211203,42.900,584 0.13,3590 8.32,324 2.96,76 1.18,42 0.94,43 1.36,13 0.57,11 0.62,24 2.03,8 1.31,8 2.44,2 1.19,2 1.62,2 2.16,9 73.10
20211126,42.200,583 0.13,3648 8.45,328 3.01,73 1.15,48 1.08,36 1.15,15 0.67,14 0.81,21 1.79,9 1.46,7 2.14,2 1.19,2 1.62,2 2.16,9 73.10
20211119,,587 0.14,3628 8.49,325 2.98,78 1.23,48 1.08,38 1.21,8 0.35,14 0.80,25 2.16,8 1.27,7 2.13,2 1.19,2 1.62,2 2.16,9 73.14
20211112,41.049,586 0.14,3605 8.51,321 2.92,81 1.28,48 1.08,38 1.21,8 0.34,10 0.56,29 2.43,8 1.20,7 2.13,2 1.19,2 1.62,2 2.16,9 73.15
20211105,40.650,589 0.14,3653 8.60,332 3.03,78 1.23,45 1.02,36 1.15,8 0.34,12 0.68,30 2.41,7 1.08,7 2.13,2 1.19,2 1.62,2 2.16,8 73.15
20211029,38.650,586 0.14,3622 8.59,338 3.06,80 1.25,45 1.02,37 1.19,8 0.35,12 0.69,28 2.28,7 1.12,7 2.13,2 1.19,2 1.62,2 2.16,8 73.15
20211022,38.349,587 0.14,3636 8.62,345 3.12,79 1.24,45 1.02,38 1.23,7 0.31,11 0.63,28 2.27,7 1.12,7 2.12,2 1.19,2 1.62,2 2.16,8 73.15
20211015,38.200,584 0.14,3656 8.66,345 3.12,81 1.26,45 1.01,37 1.19,8 0.36,10 0.57,28 2.27,7 1.11,7 2.11,2 1.19,2 1.62,2 2.16,8 73.15
20211008,38.700,581 0.13,3669 8.67,347 3.14,80 1.24,45 1.01,38 1.21,8 0.35,10 0.57,28 2.26,7 1.11,7 2.11,2 1.19,2 1.62,2 2.16,8 73.15
20211001,,577 0.13,3689 8.71,352 3.18,77 1.19,48 1.07,38 1.22,10 0.44,11 0.64,25 2.05,7 1.11,7 2.10,2 1.19,2 1.62,2 2.16,8 73.11
20210924,39.5,550 0.11,3653 8.58,282 2.71,69 1.08,43 0.97,36 1.16,9 0.41,7 0.40,25 2.06,7 1.12,7 2.10,2 1.19,2 1.62,2 2.16,8 74.27
20210917,39.450,549 0.11,3653 8.58,285 2.73,69 1.08,43 0.96,38 1.23,7 0.32,7 0.40,25 2.05,7 1.12,7 2.10,2 1.19,2 1.62,2 2.16,8 74.27
20210911,,549 0.11,3671 8.64,284 2.72,68 1.07,42 0.94,36 1.17,8 0.36,7 0.40,25 2.05,7 1.12,7 2.10,2 1.19,2 1.62,2 2.16,8 74.28
20210903,40.599,546 0.11,3693 8.70,275 2.64,72 1.13,44 0.99,37 1.20,7 0.31,8 0.46,23 1.93,7 1.12,7 2.08,2 1.19,2 1.62,2 2.16,8 74.28
20210827,39.799,544 0.11,3712 8.73,275 2.64,70 1.10,45 1.01,37 1.19,7 0.31,8 0.46,23 1.94,7 1.11,7 2.08,2 1.19,2 1.62,2 2.16,8 74.28
20210820,38.450,549 0.12,3734 8.78,272 2.60,71 1.13,43 0.97,38 1.22,8 0.36,9 0.52,21 1.80,7 1.11,7 2.07,2 1.19,2 1.62,2 2.16,8 74.28
20210813,39.900,551 0.12,3786 8.90,268 2.57,70 1.11,43 0.97,37 1.21,6 0.26,9 0.51,22 1.85,7 1.11,7 2.07,2 1.19,2 1.62,2 2.16,8 74.28
20210806,41.700,555 0.12,3804 8.90,266 2.55,69 1.10,44 1.00,38 1.22,7 0.30,10 0.57,21 1.76,7 1.12,7 2.05,2 1.19,2 1.62,2 2.16,8 74.28
20210730,40.200,558 0.12,3818 8.89,275 2.64,68 1.08,45 1.02,37 1.20,7 0.31,10 0.57,20 1.71,8 1.35,6 1.79,2 1.19,2 1.62,2 2.16,8 74.28
20210723,41.150,564 0.12,3877 9.04,273 2.63,69 1.09,44 1.00,36 1.17,9 0.41,10 0.57,18 1.52,8 1.34,6 1.79,2 1.19,2 1.62,2 2.16,8 74.28
20210716,44.400,569 0.12,3910 9.10,278 2.70,67 1.05,44 1.01,35 1.13,9 0.40,9 0.51,19 1.57,8 1.32,6 1.78,2 1.19,2 1.62,2 2.16,8 74.28
20210709,,572 0.13,3982 9.21,284 2.77,68 1.06,44 1.01,38 1.22,8 0.36,10 0.57,15 1.26,8 1.31,6 1.77,2 1.19,2 1.62,2 2.16,8 74.29
20210702,43.700,567 0.12,3982 9.20,284 2.77,71 1.11,43 0.98,37 1.18,7 0.31,10 0.56,15 1.25,10 1.71,5 1.46,2 1.19,2 1.62,2 2.16,8 74.30
20210625,44.650,577 0.12,4078 9.39,286 2.79,75 1.18,41 0.94,35 1.10,7 0.31,10 0.56,16 1.35,10 1.73,4 1.19,2 1.19,2 1.62,2 2.16,8 74.30
20210618,46.400,580 0.12,4181 9.52,277 2.72,78 1.21,40 0.92,35 1.12,6 0.27,11 0.61,16 1.33,10 1.65,4 1.19,2 1.19,2 1.62,2 2.16,8 74.30
20210611,46.450,551 0.12,4082 9.36,291 2.80,76 1.18,39 0.88,36 1.17,7 0.31,11 0.62,18 1.47,9 1.55,4 1.19,2 1.19,2 1.62,2 2.16,8 74.30
20210604,,540 0.13,3848 8.89,291 2.79,73 1.14,42 0.96,42 1.34,9 0.41,11 0.62,15 1.31,9 1.53,5 1.47,2 1.19,2 1.62,2 2.16,8 74.37
20210528,38.799,533 0.12,3844 8.82,292 2.78,72 1.12,46 1.06,40 1.27,10 0.45,10 0.56,15 1.31,9 1.60,5 1.47,2 1.19,2 1.62,2 2.16,8 74.37
20210521,38.75,528 0.12,3851 8.83,290 2.78,67 1.02,50 1.14,38 1.21,11 0.49,11 0.61,15 1.31,8 1.37,6 1.70,2 1.19,2 1.62,2 2.16,8 74.38
20210514,38.25,525 0.13,3851 8.83,302 2.89,55 0.84,52 1.20,37 1.18,12 0.55,12 0.64,15 1.30,9 1.57,5 1.46,2 1.19,2 1.62,2 2.16,8 74.38
20210507,43.450,553 0.13,4066 9.29,288 2.77,56 0.87,51 1.18,34 1.08,12 0.54,10 0.55,15 1.36,8 1.37,5 1.43,2 1.19,2 1.62,2 2.16,8 74.37
20210429,45.150,574 0.14,4316 9.78,295 2.83,54 0.84,45 1.03,36 1.15,11 0.48,6 0.32,15 1.31,9 1.56,4 1.19,2 1.19,2 1.62,2 2.16,8 74.34
20210423,45.450,598 0.14,4522 10.12,286 2.73,55 0.86,43 0.99,34 1.09,11 0.48,5 0.27,16 1.40,8 1.34,4 1.19,2 1.19,2 1.62,2 2.16,8 74.35
20210416,49.450,607 0.14,4599 10.11,283 2.71,59 0.93,46 1.06,33 1.05,9 0.39,5 0.27,16 1.39,8 1.33,4 1.19,2 1.19,2 1.62,2 2.16,8 74.39
20210409,56.400,637 0.13,5535 11.19,283 2.71,50 0.79,36 0.82,22 0.70,9 0.37,7 0.39,12 1.03,8 1.31,5 1.47,2 1.19,3 2.56,2 2.24,7 73.01
20210401,72.199,419 0.09,4414 8.34,211 2.09,50 0.79,42 0.99,31 0.98,15 0.65,6 0.33,23 1.97,14 2.43,5 1.66,2 1.19,2 1.62,2 2.08,8 74.71
