20220401,139.5,8704 0.62,6204 19.24,626 7.91,211 4.45,101 3.08,97 4.01,40 2.24,23 1.73,39 4.54,21 4.53,38 18.13,9 7.53,4 4.50,4 6.18,5 11.23
20220325,141.5,8694 0.62,6166 19.12,611 7.77,204 4.31,100 3.05,97 3.99,41 2.30,22 1.67,40 4.62,21 4.51,39 18.62,9 7.42,4 4.50,4 6.18,5 11.24
20220318,143.5,8665 0.62,6152 19.08,601 7.66,205 4.32,102 3.11,93 3.83,42 2.36,22 1.67,40 4.57,21 4.53,38 18.09,11 9.25,3 3.39,4 6.18,5 11.26
20220311,,8635 0.63,6161 19.10,604 7.70,205 4.32,103 3.14,94 3.89,41 2.31,21 1.59,41 4.65,21 4.53,39 18.72,10 8.52,3 3.39,4 6.18,5 11.26
20220304,143.5,8557 0.62,6149 19.05,615 7.84,195 4.11,103 3.14,99 4.07,41 2.31,22 1.66,41 4.65,21 4.50,39 18.62,10 8.53,3 3.39,4 6.18,5 11.26
20220225,143.5,8530 0.62,6133 18.96,611 7.77,196 4.14,102 3.11,101 4.15,44 2.49,22 1.66,41 4.65,21 4.45,39 18.57,10 8.53,3 3.39,4 6.18,5 11.26
20220218,,8467 0.62,6104 18.88,617 7.84,196 4.13,102 3.11,96 3.94,49 2.78,22 1.66,40 4.51,23 5.03,38 18.03,10 8.56,3 3.39,4 6.18,5 11.26
20220211,,8439 0.62,6103 18.91,608 7.74,197 4.17,102 3.10,98 4.01,47 2.66,25 1.89,40 4.51,23 4.88,38 18.01,10 8.58,3 3.39,4 6.18,5 11.26
20220128,,8393 0.61,6131 18.97,616 7.85,191 4.04,106 3.22,97 3.97,49 2.78,23 1.75,42 4.71,22 4.66,38 17.94,10 8.59,3 3.39,4 6.18,5 11.26
20220122,,8381 0.62,6133 18.98,609 7.76,194 4.08,108 3.27,95 3.91,48 2.71,25 1.90,41 4.61,25 5.42,36 17.24,10 8.59,3 3.39,4 6.18,5 11.26
20220114,144.5,8384 0.62,6132 18.98,612 7.80,197 4.14,105 3.17,95 3.92,47 2.64,26 1.98,41 4.61,25 5.41,36 17.24,10 8.57,3 3.39,4 6.18,5 11.26
20220107,
20211230,,8380 0.62,6165 19.05,605 7.70,196 4.14,104 3.15,95 3.93,46 2.59,25 1.91,43 4.78,25 5.39,36 17.26,10 8.58,3 3.39,4 6.18,5 11.26
20211224,144.5,8383 0.61,6143 18.97,607 7.70,201 4.24,99 2.99,96 3.97,44 2.47,26 1.98,44 4.88,24 5.11,37 17.58,10 8.58,3 3.39,4 6.18,5 11.26
20211217,,8391 0.61,6098 18.83,593 7.54,198 4.17,97 2.92,97 4.00,41 2.29,27 2.06,44 4.90,23 4.87,38 18.32,10 8.58,3 3.39,4 6.18,5 11.26
20211210,,8377 0.61,6081 18.75,595 7.54,199 4.18,97 2.92,99 4.11,41 2.30,25 1.91,45 4.97,23 4.92,39 18.96,9 7.91,3 3.39,4 6.18,5 11.26
20211203,,8377 0.61,6061 18.72,599 7.56,196 4.13,95 2.86,99 4.11,44 2.48,22 1.68,45 4.98,23 4.93,39 19.09,9 7.93,3 3.39,4 6.18,5 11.26
20211126,144.5,8365 0.60,6023 18.61,589 7.45,196 4.14,94 2.84,100 4.13,39 2.19,23 1.75,47 5.28,24 5.17,39 18.99,9 7.93,3 3.39,4 6.18,5 11.26
20211119,145.5,8356 0.60,5993 18.52,581 7.34,193 4.08,97 2.93,98 4.08,40 2.27,23 1.76,45 4.98,26 5.60,39 19.00,9 7.93,3 3.39,4 6.18,5 11.26
20211112,149.5,8362 0.60,5961 18.43,573 7.24,196 4.15,96 2.90,95 3.96,38 2.15,27 2.05,44 4.94,27 5.80,39 18.94,9 7.93,3 3.39,4 6.18,5 11.26
20211105,150.5,8341 0.60,5981 18.51,563 7.12,196 4.16,99 2.99,92 3.84,36 2.04,29 2.20,45 5.09,27 5.79,39 18.83,9 7.93,3 3.39,4 6.18,5 11.26
20211029,152.5,8348 0.59,5983 18.52,560 7.09,194 4.12,97 2.93,91 3.79,40 2.25,29 2.21,45 5.11,28 6.08,38 18.47,9 7.94,3 3.39,4 6.18,5 11.26
20211022,153.5,8353 0.60,5987 18.51,559 7.07,195 4.13,94 2.84,96 3.99,38 2.14,29 2.19,47 5.30,27 5.79,38 18.61,9 7.94,3 3.39,4 6.18,5 11.26
20211015,146.5,8341 0.59,6129 18.96,561 7.11,200 4.22,100 3.02,98 4.09,39 2.19,28 2.14,46 5.26,27 5.83,37 17.72,9 7.95,3 3.39,4 6.18,5 11.26
20211008,144.5,8314 0.59,6113 18.95,553 7.02,198 4.18,102 3.08,99 4.12,43 2.42,27 2.06,46 5.19,27 5.82,37 17.71,9 7.96,3 3.39,4 6.18,5 11.26
20211001,,8282 0.58,6065 18.77,543 6.89,201 4.24,101 3.04,95 3.93,42 2.38,28 2.12,47 5.34,28 6.05,37 17.68,8 7.04,4 4.40,4 6.18,5 11.26
