20220318,12720 0.44,5695 14.99,889 8.97,249 3.99,188 4.33,133 4.29,61 2.69,32 1.89,64 5.87,17 3.30,18 6.42,4 2.63,3 2.52,1 1.00,9 36.60
20220311,12522 0.44,5703 15.00,892 8.97,252 4.03,187 4.30,134 4.32,58 2.56,33 1.94,65 5.94,17 3.28,18 6.43,4 2.62,3 2.52,1 1.00,9 36.57
20220304,12339 0.44,5703 14.98,905 9.09,246 3.96,183 4.20,136 4.39,57 2.52,33 1.93,67 6.13,16 3.14,18 6.42,4 2.62,3 2.52,1 1.00,9 36.57
20220225,12188 0.44,5720 15.03,906 9.10,245 3.94,184 4.23,135 4.35,58 2.57,32 1.88,67 6.13,16 3.14,18 6.42,4 2.62,3 2.52,1 1.00,9 36.57
20220218,11968 0.44,5706 14.95,900 9.04,243 3.92,182 4.17,135 4.34,56 2.47,33 1.94,68 6.27,17 3.26,18 6.43,4 2.62,3 2.52,1 1.00,9 36.57
20220211,11863 0.44,5696 14.94,893 8.97,245 3.96,180 4.13,137 4.41,54 2.39,33 1.95,68 6.28,17 3.33,18 6.40,4 2.63,3 2.52,1 1.00,9 36.57
20220128,11767 0.44,5701 14.95,895 8.98,243 3.93,178 4.08,138 4.43,54 2.37,34 2.00,68 6.27,17 3.34,18 6.40,4 2.63,3 2.52,1 1.00,9 36.57
20220122,11691 0.44,5703 14.96,889 8.94,242 3.90,181 4.16,134 4.32,56 2.46,34 2.00,68 6.27,17 3.33,18 6.40,4 2.64,3 2.52,1 1.00,9 36.57
20220114,11650 0.44,5683 14.96,893 8.97,250 4.04,175 4.02,135 4.36,57 2.51,34 1.99,69 6.44,18 3.49,18 6.40,4 2.63,3 2.52,1 1.00,9 36.16
20220107,11626 0.44,5712 15.03,897 9.00,248 4.00,177 4.06,140 4.52,58 2.56,31 1.82,71 6.65,18 3.52,18 6.40,4 2.63,3 2.52,1 1.00,9 35.78
20211230,11616 0.45,5723 15.09,896 9.00,252 4.06,179 4.13,143 4.68,55 2.42,30 1.77,71 6.62,17 3.28,19 6.66,4 2.64,3 2.52,1 1.00,9 35.62
20211224,11595 0.45,5730 15.10,898 9.04,249 4.01,178 4.10,142 4.59,59 2.61,30 1.77,71 6.62,17 3.27,19 6.66,5 3.37,2 1.77,1 1.00,9 35.58
20211217,11567 0.44,5724 15.06,899 9.04,247 3.97,174 4.01,143 4.60,57 2.52,31 1.83,69 6.41,17 3.25,19 6.59,6 3.90,2 1.77,1 1.00,9 35.54
20211210,11541 0.44,5747 15.15,903 9.07,245 3.93,175 4.02,141 4.54,58 2.55,31 1.82,68 6.32,17 3.26,19 6.60,6 3.89,2 1.77,1 1.00,9 35.54
20211203,11531 0.44,5740 15.12,905 9.08,247 3.97,179 4.12,142 4.58,55 2.42,31 1.82,68 6.33,17 3.25,19 6.60,6 3.88,2 1.77,1 1.00,9 35.54
20211126,11524 0.44,5738 15.08,901 9.03,249 4.02,176 4.05,143 4.61,54 2.39,32 1.88,68 6.35,18 3.41,20 7.02,5 3.35,2 1.77,1 1.00,9 35.52
20211119,11486 0.44,5717 15.01,897 9.01,244 3.94,177 4.06,138 4.46,52 2.30,33 1.93,67 6.27,18 3.47,19 6.70,6 4.06,2 1.77,1 1.00,9 35.52
20211112,11475 0.44,5686 14.92,897 9.02,255 4.12,173 3.97,133 4.31,53 2.35,33 1.93,66 6.17,18 3.43,20 7.16,4 2.82,3 2.77,1 1.00,9 35.52
20211105,11454 0.44,5700 14.95,890 8.98,249 4.01,176 4.05,129 4.20,54 2.39,33 1.93,68 6.37,17 3.25,20 7.14,4 2.82,2 1.77,2 2.10,9 35.52
20211029,11444 0.45,5714 14.97,893 9.03,248 4.00,173 3.97,135 4.38,54 2.42,32 1.86,65 6.08,18 3.42,20 7.15,4 2.82,2 1.77,2 2.10,9 35.52
20211022,11419 0.44,5717 14.97,898 9.08,242 3.90,175 4.03,132 4.29,53 2.37,32 1.86,66 6.09,20 3.79,19 6.93,4 2.81,2 1.77,2 2.10,9 35.49
20211015,11407 0.44,5699 14.92,899 9.09,241 3.88,175 4.03,134 4.35,52 2.32,33 1.92,66 6.09,20 3.80,20 7.51,3 2.22,2 1.77,2 2.10,9 35.48
20211008,11371 0.44,5693 14.88,907 9.16,243 3.91,175 4.02,130 4.21,55 2.45,31 1.81,67 6.17,21 3.95,20 7.35,3 2.22,2 1.77,2 2.10,9 35.48
20211001,11347 0.44,5697 14.85,921 9.31,236 3.81,178 4.09,128 4.16,53 2.36,31 1.82,65 5.99,24 4.57,19 7.00,3 2.22,2 1.77,2 2.10,9 35.43
20210924,11324 0.44,5686 14.81,919 9.28,235 3.79,179 4.11,125 4.04,55 2.44,31 1.82,65 5.96,24 4.64,19 6.99,3 2.22,2 1.77,2 2.10,9 35.52
20210917,11313 0.44,5653 14.72,907 9.12,240 3.88,173 3.97,124 4.01,55 2.44,32 1.87,66 6.05,23 4.47,20 7.18,3 2.22,2 1.77,2 2.10,9 35.69
20210911,11296 0.44,5611 14.62,901 9.04,239 3.86,178 4.09,123 3.99,55 2.44,31 1.81,63 5.78,25 4.79,19 6.72,4 2.80,2 1.77,2 2.10,9 35.69
20210903,11276 0.44,5619 14.66,893 8.96,238 3.84,176 4.05,126 4.07,54 2.39,32 1.87,62 5.71,25 4.83,19 6.74,4 2.80,2 1.77,2 2.10,9 35.69
20210827,11258 0.44,5606 14.65,899 9.02,239 3.86,176 4.05,123 3.98,54 2.39,32 1.88,59 5.33,28 5.21,19 6.78,4 2.79,1 0.89,2 2.10,10 36.56
20210820,11251 0.44,5585 14.62,895 8.97,238 3.85,175 4.02,124 4.03,54 2.39,30 1.76,59 5.34,28 5.15,20 7.06,4 2.73,1 0.89,2 2.10,10 36.56
20210813,11226 0.44,5551 14.51,889 8.90,241 3.91,173 3.98,120 3.90,53 2.36,33 1.94,60 5.50,26 4.95,20 7.25,4 2.73,1 0.89,2 2.10,10 36.56
20210806,11221 0.44,5540 14.50,879 8.79,235 3.82,175 4.01,116 3.75,54 2.42,35 2.05,65 6.03,24 4.60,18 6.41,5 3.56,1 0.89,2 2.10,10 36.56
20210730,11220 0.44,5540 14.49,874 8.75,232 3.77,178 4.07,121 3.91,53 2.38,35 2.05,64 5.93,24 4.60,18 6.37,5 3.58,1 0.89,2 2.12,10 36.56
20210723,11220 0.44,5562 14.56,869 8.70,233 3.78,176 4.03,118 3.83,55 2.46,35 2.05,65 5.97,26 4.98,17 6.01,5 3.53,1 0.89,2 2.12,10 36.56
20210716,11216 0.44,5597 14.66,869 8.69,234 3.80,179 4.10,115 3.73,54 2.42,33 1.93,67 6.08,25 4.75,17 5.69,6 4.06,1 0.89,2 2.12,10 36.56
20210709,11220 0.44,5609 14.72,874 8.74,234 3.80,173 3.96,116 3.73,54 2.43,35 2.05,69 6.25,26 5.00,15 5.23,6 4.00,1 0.89,2 2.12,10 36.56
20210702,11235 0.44,5631 14.77,870 8.69,231 3.75,176 4.04,114 3.68,54 2.42,36 2.12,67 6.07,26 4.83,15 5.04,7 4.50,1 0.89,2 2.12,10 36.56
20210625,11232 0.44,5613 14.74,868 8.67,230 3.73,179 4.11,115 3.72,56 2.51,36 2.11,67 6.16,23 4.31,16 5.37,7 4.48,1 0.89,2 2.12,10 36.56
20210618,11230 0.44,5592 14.65,879 8.80,223 3.62,179 4.10,114 3.68,52 2.32,35 2.04,69 6.33,22 4.09,16 5.25,8 5.02,1 0.89,2 2.12,10 36.56
20210611,11237 0.44,5585 14.66,875 8.75,227 3.70,177 4.06,113 3.65,52 2.33,36 2.10,65 5.96,25 4.62,15 5.04,8 5.04,1 0.89,2 2.12,10 36.56
20210604,11253 0.44,5561 14.56,878 8.77,225 3.67,175 4.01,117 3.75,52 2.33,35 2.05,66 6.02,24 4.43,16 5.19,8 5.13,1 0.89,2 2.12,10 36.56
20210528,11268 0.44,5544 14.54,882 8.81,222 3.62,177 4.06,118 3.81,52 2.34,34 1.98,67 6.13,24 4.52,13 4.38,9 5.72,1 0.89,2 2.12,10 36.56
20210521,11292 0.43,5538 14.51,874 8.73,224 3.67,173 3.96,117 3.76,57 2.57,32 1.88,66 6.09,24 4.46,13 4.43,9 5.85,1 0.89,2 2.12,10 36.56
20210514,11305 0.44,5518 14.43,864 8.63,219 3.58,182 4.17,120 3.86,54 2.42,35 2.08,68 6.23,21 4.04,13 4.46,8 5.14,2 1.75,2 2.12,10 36.56
20210507,11325 0.44,5606 14.67,868 8.71,228 3.72,175 4.02,123 3.97,50 2.25,39 2.32,65 5.95,21 3.91,13 4.38,8 5.18,2 1.73,2 2.12,10 36.56
20210429,11393 0.44,5711 14.93,853 8.58,232 3.78,172 3.97,113 3.66,54 2.43,44 2.59,61 5.58,19 3.40,16 5.37,5 3.31,1 0.89,3 3.14,11 37.85
20210423,11424 0.44,5737 14.95,856 8.61,232 3.78,169 3.88,113 3.66,52 2.34,42 2.48,65 6.05,19 3.54,16 5.36,5 3.20,2 1.70,3 3.39,10 36.56
20210416,11201 0.44,5723 14.90,838 8.43,229 3.71,172 3.95,111 3.59,54 2.41,41 2.42,67 6.05,20 3.73,15 5.12,6 3.65,2 1.70,3 3.25,10 36.56
20210409,11098 0.44,5455 14.30,844 8.42,213 3.45,173 3.97,114 3.69,60 2.70,41 2.40,68 6.32,25 4.48,13 4.68,7 4.28,1 0.89,3 3.33,10 36.56
20210401,11025 0.44,5495 14.41,851 8.48,219 3.56,171 3.92,115 3.73,60 2.74,40 2.36,76 6.90,21 3.76,14 5.13,5 3.04,3 2.67,2 2.21,10 36.56
20210326,10822 0.44,5611 14.70,854 8.49,230 3.74,174 3.99,115 3.76,56 2.57,43 2.52,69 6.23,26 4.53,14 5.01,4 2.52,3 2.68,2 2.21,10 36.54
