20220318,10795 0.76,3411 7.00,651 4.79,192 2.29,138 2.36,141 3.42,61 2.02,51 2.18,93 6.30,50 6.41,39 9.73,12 5.85,5 3.41,1 0.80,12 42.61
20220311,10819 0.76,3415 7.01,652 4.80,191 2.28,137 2.33,141 3.42,60 1.99,53 2.26,94 6.36,50 6.40,37 9.16,13 6.35,5 3.41,1 0.80,12 42.60
20220304,10830 0.76,3419 7.01,647 4.76,193 2.30,138 2.36,138 3.33,60 2.00,54 2.30,93 6.32,51 6.56,37 9.16,13 6.25,5 3.41,1 0.80,12 42.60
20220225,10820 0.76,3417 7.00,642 4.73,193 2.31,139 2.38,136 3.27,60 2.00,54 2.31,93 6.28,51 6.51,37 9.16,13 6.41,5 3.40,1 0.80,12 42.62
20220218,10820 0.76,3413 6.99,640 4.72,195 2.33,135 2.31,138 3.31,61 2.03,52 2.21,95 6.38,51 6.53,37 9.13,13 6.41,5 3.40,1 0.80,12 42.62
20220211,10824 0.76,3356 6.91,641 4.72,199 2.37,137 2.33,139 3.34,58 1.94,55 2.34,92 6.21,52 6.65,37 9.17,13 6.40,5 3.40,1 0.80,12 42.58
20220128,10800 0.76,3316 6.81,636 4.67,198 2.35,136 2.32,140 3.36,59 1.97,56 2.38,93 6.26,53 6.82,36 8.96,12 5.83,6 4.12,1 0.80,12 42.51
20220122,10800 0.76,3303 6.80,633 4.66,196 2.33,136 2.32,141 3.39,59 1.97,53 2.25,95 6.38,53 6.82,36 8.96,12 5.83,6 4.16,1 0.80,12 42.51
20220114,10824 0.76,3301 6.80,621 4.57,196 2.32,138 2.35,140 3.36,59 1.97,53 2.25,95 6.37,54 6.91,36 8.95,12 5.83,6 4.16,1 0.80,12 42.51
20220107,10846 0.77,3287 6.77,623 4.60,195 2.32,142 2.42,142 3.42,58 1.94,54 2.29,92 6.22,55 7.05,36 8.91,12 5.83,6 4.16,2 1.70,11 41.53
20211230,10861 0.77,3307 6.80,629 4.64,192 2.28,141 2.41,146 3.52,57 1.91,53 2.25,92 6.24,56 7.24,35 8.70,12 5.78,6 4.16,2 1.70,11 41.53
20211224,10866 0.77,3293 6.78,631 4.65,191 2.27,144 2.46,146 3.51,57 1.90,53 2.25,93 6.33,55 7.13,35 8.71,12 5.78,6 4.16,2 1.69,10 41.53
20211217,10875 0.77,3301 6.79,634 4.67,194 2.31,141 2.41,147 3.54,59 1.97,52 2.20,94 6.42,54 6.97,35 8.71,12 5.78,6 4.16,2 1.69,10 41.53
20211210,10881 0.77,3307 6.80,629 4.63,197 2.34,143 2.45,145 3.50,59 1.97,49 2.09,94 6.34,56 7.20,35 8.73,12 5.78,6 4.11,2 1.69,10 41.53
20211203,10899 0.77,3300 6.79,627 4.61,195 2.33,147 2.51,140 3.37,62 2.06,51 2.17,95 6.45,54 6.95,35 8.74,11 5.22,7 4.71,2 1.69,10 41.53
20211126,10927 0.78,3323 6.83,626 4.61,194 2.31,146 2.50,143 3.45,59 1.97,51 2.17,96 6.52,53 6.87,35 8.76,11 5.22,7 4.71,2 1.69,10 41.53
20211119,10952 0.78,3336 6.84,633 4.67,198 2.37,148 2.53,138 3.31,59 1.97,54 2.31,91 6.11,56 7.28,34 8.53,11 5.22,6 4.01,3 2.47,10 41.53
20211112,10972 0.78,3420 7.00,637 4.70,199 2.39,144 2.47,136 3.26,58 1.93,54 2.31,94 6.37,54 6.96,34 8.54,11 5.22,6 4.01,3 2.47,10 41.53
20211105,10990 0.78,3438 7.04,637 4.70,201 2.42,146 2.50,137 3.29,57 1.90,55 2.36,92 6.24,54 6.93,34 8.54,11 5.22,6 4.01,3 2.47,10 41.53
20211029,11013 0.78,3485 7.13,641 4.72,202 2.43,145 2.48,134 3.21,60 1.99,54 2.32,92 6.23,55 7.00,34 8.50,11 5.22,7 4.69,2 1.69,10 41.53
20211022,11013 0.78,3529 7.24,657 4.83,207 2.49,147 2.51,134 3.22,60 2.00,52 2.22,92 6.24,53 6.75,34 8.52,11 5.22,7 4.69,2 1.69,10 41.53
20211015,11022 0.78,3534 7.26,655 4.81,205 2.46,147 2.51,135 3.24,58 1.94,51 2.18,92 6.21,54 6.87,34 8.52,11 5.22,7 4.69,2 1.69,10 41.53
20211008,11016 0.78,3528 7.23,658 4.83,204 2.45,142 2.43,135 3.25,57 1.90,51 2.17,95 6.42,54 6.86,34 8.49,11 5.21,7 4.69,2 1.70,10 41.53
20211001,11030 0.78,3512 7.21,657 4.83,202 2.43,139 2.37,134 3.21,58 1.94,50 2.13,96 6.49,54 6.92,34 8.49,11 5.19,7 4.69,2 1.70,10 41.53
20210924,11043 0.78,3509 7.22,656 4.82,202 2.42,142 2.42,133 3.20,58 1.93,50 2.14,97 6.60,53 6.73,34 8.48,11 5.19,7 4.77,2 1.70,10 41.53
