20220401,32.150,12172 0.45,8860 2.99,1642 1.94,505 0.99,305 0.86,293 1.15,133 0.73,99 0.70,188 2.06,96 2.19,55 2.47,16 1.18,10 1.06,8 1.11,78 80.05
20220325,31.399,12166 0.45,8835 2.99,1643 1.94,499 0.97,302 0.85,293 1.15,138 0.76,102 0.72,183 2.00,98 2.22,56 2.51,15 1.11,10 1.08,7 0.97,79 80.20
20220318,30.950,12182 0.45,8843 2.99,1642 1.95,500 0.98,300 0.84,291 1.14,142 0.78,101 0.72,182 1.98,103 2.35,54 2.44,14 1.05,10 1.10,7 0.97,79 80.18
20220311,30.350,12192 0.45,8865 3.00,1644 1.95,502 0.98,304 0.86,292 1.15,140 0.77,101 0.72,186 2.04,99 2.29,54 2.43,15 1.11,10 1.10,7 0.97,79 80.12
20220304,30.899,12200 0.45,8862 3.00,1641 1.94,504 0.98,302 0.85,297 1.16,138 0.76,94 0.67,188 2.05,100 2.30,55 2.43,15 1.12,10 1.07,7 0.97,79 80.16
20220225,30.75,12198 0.45,8870 3.00,1643 1.95,504 0.98,300 0.84,298 1.17,139 0.77,93 0.66,187 2.03,100 2.29,55 2.43,16 1.20,10 1.07,7 0.97,79 80.10
20220218,31.299,12202 0.45,8892 3.01,1646 1.95,503 0.98,303 0.85,298 1.17,134 0.74,94 0.67,188 2.05,99 2.28,55 2.45,18 1.36,7 0.76,8 1.13,79 80.08
20220211,31.549,12212 0.45,8873 3.00,1651 1.96,501 0.98,302 0.85,297 1.16,136 0.75,94 0.67,186 2.02,99 2.28,56 2.49,18 1.36,7 0.76,8 1.13,79 80.07
20220128,,12219 0.45,8870 3.00,1652 1.96,502 0.98,303 0.85,298 1.17,132 0.73,97 0.69,186 2.02,100 2.30,56 2.49,18 1.35,6 0.63,9 1.27,79 80.05
20220122,,12214 0.44,8886 2.97,1655 1.94,510 0.99,297 0.83,297 1.15,129 0.70,98 0.69,189 2.03,99 2.26,55 2.43,18 1.38,6 0.62,9 1.25,79 80.24
20220114,31.950,12214 0.44,8887 2.97,1653 1.93,503 0.97,302 0.84,293 1.14,130 0.71,96 0.67,187 2.02,99 2.24,57 2.53,17 1.28,7 0.72,9 1.26,79 80.20
20220107,32.299,12221 0.44,8893 2.97,1639 1.92,497 0.96,299 0.83,299 1.16,130 0.71,94 0.66,183 1.96,101 2.27,56 2.46,17 1.25,6 0.62,9 1.27,80 80.44
20211230,,12220 0.44,8909 2.97,1631 1.91,495 0.95,296 0.82,297 1.15,127 0.69,101 0.71,177 1.90,103 2.30,57 2.50,18 1.37,6 0.65,6 0.82,82 80.73
20211224,31.799,12211 0.44,8778 2.93,1623 1.89,486 0.93,291 0.81,292 1.13,126 0.68,100 0.70,176 1.90,99 2.22,60 2.64,19 1.43,4 0.42,7 0.95,82 80.84
20211217,31.700,12217 0.45,8766 2.93,1615 1.88,483 0.93,291 0.81,293 1.13,129 0.70,101 0.70,172 1.86,100 2.23,61 2.71,17 1.27,5 0.52,7 0.97,82 80.82
20211210,32.099,12228 0.45,8762 2.93,1593 1.86,479 0.92,297 0.82,287 1.11,134 0.73,95 0.66,172 1.86,102 2.31,58 2.58,18 1.33,4 0.42,9 1.26,81 80.70
20211203,31.450,12233 0.45,8726 2.92,1581 1.84,482 0.93,292 0.81,290 1.12,130 0.71,96 0.67,174 1.88,99 2.25,58 2.59,19 1.42,5 0.52,8 1.11,81 80.71
20211126,31.5,12248 0.45,8693 2.90,1583 1.84,482 0.93,288 0.80,294 1.14,129 0.70,94 0.65,172 1.85,100 2.25,58 2.53,20 1.48,5 0.52,8 1.11,81 80.77
20211119,33.099,12252 0.45,8691 2.90,1579 1.83,481 0.92,283 0.78,287 1.11,131 0.71,95 0.66,169 1.81,102 2.29,60 2.65,19 1.42,4 0.42,8 1.11,81 80.85
20211112,33.099,12274 0.45,8715 2.90,1578 1.84,477 0.91,286 0.79,285 1.11,130 0.70,96 0.67,173 1.86,104 2.33,57 2.49,19 1.40,5 0.54,7 0.97,81 80.96
20211105,34.400,12317 0.45,8801 2.93,1594 1.86,481 0.92,287 0.80,281 1.09,133 0.72,94 0.65,180 1.92,104 2.36,56 2.46,19 1.40,4 0.42,8 1.10,81 80.83
20211029,34.450,12333 0.45,9016 2.99,1624 1.90,483 0.93,303 0.84,276 1.07,127 0.69,96 0.67,188 2.03,103 2.34,57 2.52,19 1.39,6 0.63,7 0.97,81 80.50
20211022,31.850,12365 0.45,9149 3.05,1663 1.95,493 0.95,314 0.87,281 1.09,121 0.66,100 0.70,193 2.08,105 2.39,59 2.61,20 1.47,4 0.42,8 1.11,81 80.13
20211015,28.549,12379 0.45,9230 3.08,1706 2.00,500 0.96,319 0.89,293 1.13,127 0.69,92 0.64,195 2.10,106 2.41,59 2.58,21 1.54,5 0.52,9 1.25,80 79.67
20211008,28.549,12377 0.45,9243 3.09,1703 1.99,500 0.96,320 0.89,292 1.13,129 0.70,94 0.66,193 2.09,104 2.37,58 2.56,21 1.54,5 0.53,9 1.25,80 79.72
20211001,28.049,12369 0.45,9246 3.09,1706 2.00,499 0.96,316 0.88,292 1.13,129 0.70,95 0.66,191 2.07,105 2.39,57 2.49,22 1.61,5 0.52,9 1.25,80 79.72
20210924,28.850,12367 0.45,9218 3.08,1703 2.00,499 0.96,314 0.87,294 1.14,128 0.70,96 0.67,192 2.08,105 2.40,57 2.48,22 1.62,5 0.52,8 1.11,81 79.85
20210917,29.299,12370 0.45,9198 3.07,1696 1.99,494 0.95,317 0.88,290 1.12,129 0.70,96 0.67,192 2.08,100 2.28,61 2.59,23 1.68,5 0.52,8 1.11,81 79.84
20210911,,12378 0.45,9212 3.08,1691 1.98,497 0.95,312 0.87,291 1.13,130 0.71,97 0.68,192 2.07,103 2.36,58 2.52,23 1.70,4 0.42,8 1.11,81 79.88
20210903,29.25,12385 0.45,9234 3.09,1694 1.99,501 0.96,310 0.86,292 1.13,130 0.70,99 0.69,190 2.05,103 2.36,58 2.51,23 1.69,4 0.42,8 1.10,80 79.91
20210827,29.5,12379 0.45,9232 3.09,1700 1.99,504 0.97,311 0.87,294 1.14,128 0.69,96 0.67,190 2.05,105 2.41,58 2.50,23 1.68,5 0.54,7 0.97,80 79.90
20210820,29.100,12388 0.45,9254 3.09,1706 2.00,505 0.97,315 0.88,295 1.14,130 0.71,98 0.69,184 1.98,104 2.38,59 2.50,22 1.61,6 0.63,7 0.96,80 79.94
20210813,29.5,12403 0.45,9266 3.09,1708 2.00,510 0.98,315 0.88,297 1.15,130 0.70,100 0.70,183 1.96,101 2.32,62 2.59,23 1.71,5 0.53,7 0.96,80 79.90
20210806,29.5,12408 0.45,9293 3.10,1711 2.01,510 0.98,321 0.90,294 1.14,129 0.70,100 0.70,184 1.98,102 2.32,61 2.57,23 1.70,5 0.54,7 0.96,80 79.89
20210730,29.700,12428 0.45,9308 3.10,1716 2.02,509 0.97,320 0.89,299 1.16,131 0.71,98 0.69,184 1.97,103 2.36,59 2.54,23 1.69,5 0.54,7 0.96,80 79.88
20210723,29.850,12437 0.45,9327 3.11,1727 2.03,512 0.98,322 0.90,293 1.14,135 0.73,97 0.68,183 1.96,102 2.34,62 2.66,21 1.53,6 0.63,7 0.97,80 79.82
20210716,30.200,12449 0.46,9324 3.11,1748 2.05,515 0.99,316 0.88,292 1.13,136 0.74,96 0.67,183 1.96,107 2.44,60 2.57,22 1.62,5 0.52,7 0.97,81 79.82
