20220318,13753 0.18,23346 2.82,3798 1.70,1314 0.97,698 0.74,648 0.95,323 0.68,223 0.60,412 1.74,248 2.15,158 2.67,69 2.02,23 0.92,23 1.25,168 80.53
20220311,13740 0.18,23353 2.82,3794 1.70,1321 0.97,693 0.74,663 0.98,322 0.67,226 0.61,416 1.75,248 2.14,162 2.74,68 2.00,26 1.05,22 1.19,168 80.37
20220304,13696 0.18,23759 2.87,3903 1.75,1351 1.00,700 0.75,675 0.99,327 0.68,232 0.63,419 1.76,255 2.20,168 2.85,71 2.10,25 1.02,22 1.19,167 79.96
20220225,13692 0.18,23997 2.90,3949 1.77,1338 0.99,728 0.78,680 1.00,331 0.69,240 0.65,418 1.78,257 2.21,164 2.77,70 2.06,31 1.27,21 1.13,167 79.74
20220218,13598 0.18,24251 2.94,4027 1.81,1391 1.03,720 0.77,688 1.02,345 0.72,224 0.61,425 1.79,270 2.30,166 2.79,69 2.05,33 1.36,20 1.07,167 79.48
20220211,13562 0.18,24122 2.92,4024 1.81,1399 1.03,720 0.77,697 1.03,345 0.72,225 0.61,431 1.82,265 2.26,171 2.87,71 2.11,34 1.37,21 1.13,166 79.29
20220128,13554 0.18,24360 2.95,4053 1.82,1429 1.06,722 0.77,699 1.03,351 0.74,227 0.62,437 1.84,267 2.29,170 2.88,68 2.01,33 1.34,24 1.29,164 79.11
20220122,13558 0.18,24767 3.00,4101 1.84,1430 1.06,735 0.78,710 1.05,338 0.71,235 0.64,433 1.84,268 2.29,172 2.93,72 2.12,31 1.25,23 1.23,166 78.99
20220114,13543 0.18,25272 3.06,4154 1.87,1442 1.07,751 0.80,707 1.05,338 0.71,243 0.66,432 1.83,259 2.22,179 3.06,70 2.07,31 1.25,21 1.14,165 78.95
20220107,13514 0.18,25101 3.04,4131 1.86,1437 1.06,754 0.80,691 1.02,339 0.71,234 0.64,433 1.84,270 2.31,172 2.94,68 2.02,32 1.31,22 1.19,167 79.00
20211230,13520 0.18,24793 3.01,4057 1.82,1409 1.04,744 0.79,689 1.02,334 0.70,238 0.65,419 1.78,266 2.28,179 3.05,64 1.89,35 1.43,21 1.14,168 79.15
20211224,13503 0.18,24727 3.00,4044 1.81,1392 1.02,757 0.81,688 1.02,337 0.71,233 0.63,428 1.83,270 2.31,180 3.09,63 1.85,38 1.56,23 1.24,164 78.86
20211217,13471 0.18,24844 3.03,4173 1.87,1442 1.06,766 0.82,708 1.05,343 0.72,254 0.70,467 1.98,277 2.39,192 3.25,71 2.10,34 1.38,31 1.67,171 77.73
20211210,13269 0.18,25000 3.06,4240 1.90,1491 1.10,799 0.86,710 1.05,369 0.78,256 0.70,478 2.03,288 2.47,185 3.15,76 2.25,34 1.38,28 1.51,174 77.52
20211203,13178 0.18,25392 3.10,4286 1.92,1511 1.11,784 0.84,731 1.08,358 0.75,255 0.70,485 2.06,287 2.47,187 3.18,73 2.15,33 1.34,23 1.23,180 77.81
20211126,13132 0.18,25279 3.09,4266 1.91,1483 1.09,793 0.85,733 1.09,352 0.74,249 0.68,490 2.08,298 2.56,183 3.12,74 2.18,35 1.43,25 1.32,180 77.61
20211119,13050 0.18,25397 3.11,4333 1.94,1522 1.12,793 0.85,719 1.06,351 0.74,265 0.73,483 2.05,307 2.65,182 3.08,74 2.17,37 1.52,26 1.37,178 77.36
20211112,13041 0.18,23991 2.94,4138 1.84,1435 1.05,725 0.77,684 1.01,344 0.72,242 0.66,482 2.06,303 2.65,175 2.99,77 2.27,38 1.55,26 1.38,182 77.85
20211105,13041 0.18,24845 3.03,4242 1.89,1479 1.09,752 0.80,699 1.03,343 0.72,252 0.69,486 2.07,304 2.63,175 2.99,76 2.23,37 1.51,30 1.59,177 77.47
20211029,13034 0.18,25384 3.10,4291 1.92,1524 1.12,759 0.81,715 1.06,356 0.75,254 0.70,505 2.17,297 2.55,178 3.05,73 2.14,38 1.57,28 1.48,178 77.35
20211022,13038 0.18,25710 3.14,4340 1.94,1526 1.12,776 0.83,716 1.06,362 0.76,248 0.68,514 2.20,302 2.60,178 3.04,75 2.20,37 1.52,30 1.58,176 77.09
20211015,13068 0.18,25949 3.17,4383 1.96,1534 1.13,780 0.83,725 1.07,353 0.74,240 0.66,516 2.21,305 2.61,184 3.13,75 2.20,34 1.40,27 1.43,179 77.20
20211008,13052 0.18,25929 3.17,4387 1.96,1534 1.13,778 0.83,733 1.09,356 0.75,234 0.64,526 2.25,303 2.59,188 3.22,74 2.17,36 1.49,26 1.39,179 77.07
20211001,13047 0.18,25865 3.16,4336 1.93,1540 1.13,786 0.84,716 1.06,352 0.74,239 0.65,524 2.25,300 2.57,190 3.28,71 2.08,37 1.53,23 1.23,182 77.30
20210924,13064 0.18,25789 3.14,4307 1.92,1530 1.13,782 0.84,711 1.05,350 0.74,235 0.64,521 2.23,303 2.58,188 3.23,70 2.06,38 1.56,24 1.28,182 77.34
20210917,13082 0.18,25753 3.14,4322 1.93,1522 1.12,782 0.84,703 1.04,350 0.74,235 0.64,519 2.22,313 2.67,183 3.14,72 2.12,37 1.52,25 1.32,182 77.32
