20220318,13485 0.54,4833 20.89,643 11.11,187 5.04,114 4.47,87 4.73,42 3.21,28 2.72,49 7.18,26 7.30,11 6.43,5 5.06,3 4.56,1 1.82,4 14.86
20220311,13382 0.54,4842 20.94,643 11.10,188 5.07,117 4.59,86 4.67,42 3.23,25 2.44,50 7.31,27 7.51,11 6.43,5 4.86,3 4.56,1 1.82,4 14.86
20220304,13298 0.53,4823 20.95,649 11.20,194 5.24,121 4.73,83 4.50,44 3.36,24 2.34,50 7.17,27 7.52,13 7.57,5 5.03,2 3.10,1 1.82,4 14.86
20220225,13212 0.53,4829 20.97,648 11.16,195 5.28,118 4.61,84 4.52,46 3.50,26 2.54,48 6.93,27 7.50,13 7.57,5 5.02,2 3.10,1 1.82,4 14.86
20220218,13098 0.53,4830 20.94,643 11.08,194 5.26,119 4.65,85 4.63,42 3.20,28 2.73,50 7.23,26 7.38,12 7.48,5 5.02,2 3.10,1 1.82,5 14.86
20220211,13013 0.53,4820 20.86,644 11.13,193 5.21,122 4.78,83 4.54,43 3.28,28 2.76,50 7.20,26 7.36,12 7.48,5 5.02,2 3.10,1 1.82,5 14.86
20220128,12940 0.53,4822 20.87,641 11.06,193 5.20,121 4.74,85 4.62,44 3.37,27 2.65,50 7.20,26 7.36,12 7.52,5 5.02,2 3.10,1 1.82,5 14.86
20220122,12904 0.53,4816 20.75,635 10.94,188 5.05,127 4.98,85 4.68,44 3.38,26 2.53,50 7.22,25 7.10,13 8.01,5 4.98,2 3.10,1 1.82,5 14.86
20220114,12912 0.53,4815 20.84,639 11.02,181 4.87,128 5.03,90 4.96,43 3.29,25 2.44,49 7.08,25 7.10,13 8.00,5 4.98,2 3.10,1 1.82,5 14.86
20220107,12897 0.53,4816 20.81,634 10.95,190 5.13,119 4.67,91 4.99,43 3.29,24 2.36,50 7.26,23 6.51,14 8.69,5 4.95,2 3.10,1 1.82,5 14.86
20211230,12887 0.53,4823 20.83,643 11.15,184 4.95,119 4.64,92 5.02,41 3.14,24 2.34,52 7.53,21 6.01,14 8.82,5 5.18,2 3.10,1 1.82,5 14.86
20211224,12886 0.53,4852 21.01,640 11.07,194 5.21,122 4.75,92 5.01,43 3.31,25 2.45,52 7.56,21 6.02,15 9.13,4 4.08,2 3.10,1 1.82,5 14.86
20211217,12859 0.53,4912 21.22,648 11.18,189 5.06,125 4.87,97 5.26,40 3.08,28 2.73,51 7.50,21 5.98,14 8.63,4 4.08,2 3.10,1 1.82,5 14.86
20211210,12841 0.53,4923 21.39,650 11.22,190 5.09,116 4.53,94 5.09,45 3.46,23 2.23,53 7.68,22 6.22,14 8.60,4 4.08,2 3.10,1 1.82,5 14.86
20211203,12815 0.53,4955 21.49,650 11.22,191 5.10,117 4.57,90 4.87,44 3.40,25 2.43,53 7.66,22 6.22,14 8.56,4 4.08,2 3.10,1 1.82,5 14.86
20211126,12808 0.53,4980 21.61,653 11.30,190 5.09,118 4.63,91 4.95,42 3.25,27 2.61,51 7.35,22 6.22,14 8.52,4 4.08,2 3.10,1 1.82,5 14.86
20211119,12784 0.54,5024 21.75,660 11.42,187 5.01,121 4.73,87 4.72,43 3.33,27 2.59,50 7.30,22 6.22,14 8.45,4 4.08,2 3.10,1 1.82,5 14.86
20211112,12773 0.54,4996 21.65,655 11.29,196 5.26,119 4.64,85 4.58,47 3.63,26 2.50,52 7.58,23 6.54,13 7.83,4 4.08,2 3.10,1 1.82,5 14.86
