20220325,,17360 0.45,8028 16.32,708 6.34,181 2.66,104 2.15,88 2.51,57 2.35,27 1.42,77 6.42,35 6.09,29 10.06,10 5.60,3 2.46,0 0.00,8 35.11
20220318,,17138 0.45,8057 16.43,706 6.32,177 2.61,107 2.21,88 2.54,54 2.20,26 1.38,81 6.72,33 5.66,31 10.65,11 6.10,2 1.68,0 0.00,8 34.97
20220311,98.300,16949 0.45,8123 16.49,687 6.14,185 2.74,112 2.32,86 2.46,55 2.25,26 1.39,78 6.47,34 6.01,34 11.80,8 4.77,2 1.68,0 0.00,8 34.96
20220304,,16843 0.46,8423 17.13,699 6.19,187 2.75,115 2.38,89 2.56,54 2.20,28 1.47,76 6.33,37 6.35,30 10.18,8 4.55,3 2.42,0 0.00,8 34.96
20220225,108.5,16814 0.47,9819 20.19,786 7.04,205 3.00,133 2.77,100 2.90,55 2.24,31 1.67,78 6.65,38 6.65,25 8.38,10 5.57,3 2.43,0 0.00,8 29.97, -4,000
20220218,101.5,16622 0.48,8554 18.06,843 7.49,212 3.07,165 3.47,112 3.24,61 2.51,31 1.66,82 6.98,44 7.64,26 8.93,13 7.39,2 1.68,0 0.00,7 27.34
20220211,95.300,16560 0.48,9013 18.96,888 7.83,239 3.49,168 3.53,120 3.50,62 2.55,28 1.50,77 6.53,47 7.89,30 9.51,10 5.52,4 3.37,0 0.00,6 25.26
20220128,,16477 0.48,9721 20.48,949 8.40,276 3.98,171 3.58,122 3.56,58 2.40,36 1.92,72 6.04,52 8.74,22 7.11,10 5.24,4 3.15,1 1.14,5 23.70
20220122,,16445 0.49,10022 21.19,990 8.76,295 4.27,170 3.55,122 3.51,54 2.23,36 1.91,77 6.50,50 8.57,20 6.58,12 6.28,3 2.40,0 0.00,5 23.70
20220114,83.099,16449 0.50,10085 21.35,978 8.66,285 4.13,172 3.59,128 3.71,53 2.19,31 1.65,82 7.03,47 7.89,21 7.15,10 5.16,4 3.22,0 0.00,5 23.71
20220107,,16408 0.51,10278 21.86,973 8.55,298 4.33,168 3.50,126 3.63,54 2.21,41 2.20,76 6.41,45 7.61,25 7.93,8 4.25,4 3.24,0 0.00,5 23.71
20211230,75.199,16416 0.51,10362 22.01,991 8.72,284 4.11,172 3.58,123 3.52,57 2.33,34 1.81,79 6.53,44 7.43,26 8.37,8 4.15,4 3.15,0 0.00,5 23.71
20211224,70.5,16423 0.51,10708 22.78,1015 8.92,298 4.34,176 3.65,131 3.74,59 2.42,34 1.83,75 6.26,46 7.87,23 7.37,8 4.12,3 2.40,0 0.00,5 23.71
20211217,69.400,16394 0.51,10811 22.93,1027 9.05,298 4.33,173 3.60,135 3.84,60 2.45,34 1.83,81 6.82,42 7.19,24 7.67,7 3.62,3 2.40,0 0.00,5 23.71
20211210,,16357 0.51,10798 22.89,1019 8.97,292 4.24,176 3.66,135 3.89,57 2.33,33 1.77,83 6.88,45 7.65,23 7.42,7 3.62,3 2.40,0 0.00,5 23.71
20211203,70.300,16349 0.51,10876 22.98,1028 9.08,289 4.20,177 3.67,123 3.56,59 2.42,36 1.94,83 6.92,44 7.43,23 7.48,7 3.62,3 2.40,0 0.00,5 23.71, -1,000
20211126,71.300,16299 0.52,10547 22.27,1017 8.96,271 3.93,173 3.57,121 3.50,54 2.21,35 1.86,82 6.86,45 7.54,25 8.13,7 3.62,4 3.25,0 0.00,5 23.71
20211119,68.699,16287 0.52,10622 22.41,1017 8.93,275 4.00,165 3.42,117 3.37,50 2.03,34 1.80,77 6.39,49 8.18,22 7.08,9 4.66,3 2.40,1 1.01,5 23.71
20211112,66.599,16277 0.52,10764 22.68,1036 9.05,281 4.09,168 3.49,118 3.40,51 2.07,34 1.81,75 6.25,44 7.29,22 7.05,9 4.93,3 2.40,0 0.00,6 24.91
20211105,68.900,16290 0.52,10761 22.61,1018 8.90,279 4.05,164 3.40,121 3.52,49 2.00,32 1.70,79 6.63,43 7.18,22 6.98,8 4.18,4 3.10,0 0.00,6 25.16
20211029,68.599,16272 0.52,10792 22.62,1000 8.74,283 4.10,164 3.40,122 3.55,51 2.07,34 1.81,77 6.41,42 7.04,24 7.53,8 4.28,4 3.11,1 1.03,5 23.71
20211022,66.599,16266 0.52,10890 22.86,1003 8.76,284 4.12,165 3.43,122 3.55,52 2.11,32 1.71,77 6.36,44 7.25,26 8.17,9 4.97,3 2.40,0 0.00,5 23.72
20211015,66.599,16230 0.52,10944 22.94,1014 8.85,281 4.07,167 3.46,114 3.32,53 2.15,32 1.70,76 6.29,46 7.63,25 8.04,8 4.12,4 3.12,0 0.00,5 23.72
20211008,67.300,16210 0.52,11043 23.11,1007 8.77,283 4.11,167 3.48,111 3.25,53 2.16,32 1.70,78 6.45,45 7.41,25 8.05,8 4.09,4 3.11,0 0.00,5 23.72
20211001,69.5,16189 0.53,11254 23.32,1006 8.74,282 4.08,163 3.38,105 3.05,54 2.19,35 1.86,75 6.24,41 6.95,29 9.20,7 3.57,4 3.11,0 0.00,5 23.72
20210924,72.599,16012 0.53,10720 25.28,916 9.20,238 3.92,160 3.79,85 2.82,49 2.24,29 1.73,63 5.70,38 6.98,19 6.82,5 2.98,3 2.67,0 0.00,5 25.26
20210917,,16003 0.53,10658 25.01,895 9.01,237 3.92,152 3.58,86 2.86,49 2.23,28 1.68,61 5.54,38 7.19,20 7.37,5 3.04,3 2.70,0 0.00,5 25.27
20210911,,15966 0.52,10646 24.89,890 8.92,225 3.71,149 3.51,88 2.92,45 2.06,32 1.93,58 5.29,38 7.02,22 8.13,5 3.03,3 2.72,0 0.00,5 25.27
20210903,74.5,15861 0.50,9941 23.64,882 8.90,214 3.52,137 3.24,90 2.93,41 1.87,37 2.21,53 4.78,39 7.21,22 8.27,6 3.41,3 2.68,0 0.00,6 26.78
20210827,77.699,15829 0.50,9885 23.44,875 8.81,214 3.53,134 3.15,94 3.07,42 1.91,33 1.98,55 4.93,38 6.91,22 8.28,7 3.95,3 2.68,0 0.00,6 26.78
20210820,75.300,15805 0.50,9916 23.49,879 8.84,216 3.55,137 3.22,94 3.07,43 1.95,32 1.91,53 4.78,39 7.18,23 8.60,6 3.44,3 2.73,0 0.00,6 26.65
20210813,78.599,15784 0.51,10024 23.73,879 8.88,223 3.70,132 3.13,94 3.05,42 1.92,32 1.92,52 4.66,40 7.51,21 8.01,6 3.58,3 2.74,1 1.23,5 25.37
20210806,82.599,15784 0.51,10094 23.74,842 8.49,213 3.54,133 3.15,86 2.82,47 2.13,31 1.85,55 4.99,36 6.66,22 8.40,6 3.45,4 3.56,1 1.28,5 25.35
20210730,80.314,15804 0.51,10095 23.73,853 8.65,209 3.49,133 3.17,87 2.86,42 1.90,32 1.92,55 4.98,38 7.12,23 8.60,6 3.48,3 2.79,0 0.00,6 26.73
20210723,82.482,15819 0.51,10311 24.27,860 8.70,211 3.52,139 3.33,91 2.98,43 1.94,31 1.84,61 5.47,39 7.11,21 7.88,5 3.01,3 2.79,1 1.20,5 25.38
20210716,,15796 0.51,10129 23.85,830 8.37,211 3.47,134 3.20,91 2.96,50 2.28,29 1.75,58 5.30,36 6.72,22 8.01,7 4.26,3 2.79,1 1.11,5 25.38
20210709,90.900,15843 0.51,10626 24.63,815 8.29,198 3.29,144 3.42,89 2.92,43 1.97,30 1.80,60 5.54,38 7.20,19 7.33,6 3.64,3 2.79,1 1.21,5 25.38
20210702,99.5,15940 0.52,11118 25.18,827 8.41,202 3.38,130 3.07,89 2.92,44 2.00,28 1.68,62 5.64,33 6.15,19 7.18,7 4.42,3 2.79,1 1.22,5 25.38
20210625,,15981 0.51,11287 25.13,795 8.10,196 3.27,123 2.89,94 3.10,44 1.99,26 1.56,62 5.79,29 5.28,22 8.00,8 5.12,3 2.79,1 1.16,5 25.23
20210618,,15982 0.50,11607 25.51,794 8.12,196 3.28,130 3.07,112 3.71,39 1.80,30 1.81,56 5.33,28 5.13,21 7.54,8 4.85,3 2.79,1 1.23,5 25.26
20210611,122.5,15795 0.45,10453 23.14,775 8.00,205 3.43,122 2.92,117 3.85,42 1.98,32 1.90,66 6.25,30 5.53,20 7.50,9 5.54,3 2.79,0 0.00,6 26.67, -9,455
20210604,,15761 0.47,10172 23.28,792 8.05,212 3.50,124 2.94,103 3.39,46 2.10,30 1.76,62 5.67,34 6.23,23 8.06,6 3.78,3 2.79,1 1.04,6 26.88
20210528,106.5,15848 0.47,10836 24.40,811 8.25,207 3.43,121 2.89,103 3.42,44 2.02,31 1.83,60 5.51,36 6.65,19 6.90,8 4.83,3 2.79,1 1.13,5 25.40
20210521,,15735 0.44,10972 24.78,807 8.24,216 3.60,141 3.36,96 3.22,58 2.66,29 1.71,68 6.39,29 5.37,20 7.17,6 3.78,3 2.79,1 1.04,5 25.40
20210514,91.699,15252 0.36,9339 22.70,862 8.62,239 3.91,138 3.27,100 3.34,36 1.66,23 1.35,76 6.99,35 6.42,17 6.11,11 6.96,3 2.79,0 0.00,5 25.45
20210507,75.199,15283 0.37,9480 23.15,910 9.14,248 4.08,140 3.33,102 3.38,35 1.61,25 1.48,72 6.61,37 6.92,15 5.28,10 6.36,3 2.79,0 0.00,5 25.45
20210429,76.900,15312 0.37,9510 23.21,888 8.93,260 4.28,137 3.24,101 3.32,36 1.65,25 1.47,71 6.48,38 7.00,15 5.31,10 6.43,3 2.79,0 0.00,5 25.45
20210423,75.800,15319 0.36,9530 23.21,890 8.96,259 4.28,135 3.21,104 3.46,32 1.47,24 1.41,71 6.42,40 7.33,14 5.05,10 6.53,3 2.79,0 0.00,5 25.45
20210416,79.699,15292 0.36,9649 23.36,878 8.86,265 4.38,127 3.02,101 3.36,41 1.86,21 1.25,73 6.68,35 6.50,15 5.41,9 5.82,4 3.60,0 0.00,5 25.45
20210409,82.300,15312 0.36,9576 23.17,887 8.99,260 4.31,125 2.97,106 3.52,36 1.64,25 1.50,70 6.45,34 6.29,16 5.84,9 5.81,4 3.64,0 0.00,5 25.45
20210401,81.400,15432 0.36,9651 23.27,876 8.86,260 4.31,123 2.93,98 3.23,39 1.78,22 1.32,68 6.13,32 5.94,17 5.93,11 6.92,4 3.70,0 0.00,5 25.25
