20220408,267.5,4434 0.27,5798 2.43,278 0.55,76 0.25,44 0.20,56 0.36,22 0.19,23 0.26,45 0.86,26 1.00,29 2.00,5 0.64,4 0.71,7 1.65,10 88.55
20220401,,4310 0.27,5243 2.15,260 0.51,70 0.23,39 0.18,59 0.38,27 0.24,20 0.23,45 0.84,30 1.20,27 1.89,5 0.62,5 0.92,7 1.64,10 88.62
20220325,,3605 0.25,2673 1.11,155 0.30,59 0.19,22 0.10,53 0.34,23 0.21,17 0.19,43 0.80,31 1.27,25 1.71,4 0.50,6 1.10,4 0.92,13 90.95, -42,000
20220318,347.5,3688 0.27,2904 1.21,177 0.34,51 0.16,29 0.13,43 0.28,23 0.21,20 0.23,35 0.62,28 1.12,27 1.81,8 1.05,4 0.75,5 1.17,12 90.58
20220311,,4021 0.29,3892 1.59,213 0.41,59 0.19,36 0.16,40 0.26,31 0.28,18 0.21,36 0.66,27 1.07,28 1.90,5 0.68,4 0.76,3 0.70,13 90.77
20220304,,4084 0.29,4205 1.74,224 0.44,57 0.19,41 0.19,44 0.28,28 0.25,21 0.23,40 0.75,27 1.09,22 1.55,5 0.65,7 1.29,4 0.97,11 90.01
20220225,,4141 0.30,4450 1.87,255 0.50,61 0.20,41 0.19,45 0.29,23 0.21,19 0.21,41 0.72,29 1.11,25 1.68,5 0.61,7 1.31,3 0.74,11 90.00
20220218,280.5,4122 0.30,4329 1.78,242 0.48,64 0.21,41 0.19,42 0.27,23 0.20,24 0.27,37 0.65,31 1.21,25 1.79,6 0.77,7 1.33,2 0.48,11 89.99
20220211,,4163 0.30,3999 1.69,242 0.48,72 0.24,39 0.18,45 0.29,23 0.20,21 0.24,35 0.62,28 1.09,27 1.82,5 0.64,7 1.32,2 0.48,11 90.35
20220128,,4085 0.30,3628 1.53,227 0.45,64 0.21,38 0.17,44 0.29,22 0.20,18 0.20,42 0.77,26 0.99,25 1.75,7 0.91,8 1.49,3 0.68,11 90.00
20220122,,4057 0.30,3793 1.59,240 0.47,62 0.20,38 0.17,44 0.28,26 0.23,13 0.14,37 0.66,28 1.03,26 1.82,6 0.80,8 1.52,2 0.45,12 90.24
20220114,266.5,3998 0.30,3860 1.63,244 0.48,68 0.22,39 0.18,44 0.28,27 0.24,16 0.18,40 0.74,31 1.16,25 1.84,6 0.78,7 1.32,2 0.43,12 90.15
20220107,,3990 0.30,3844 1.61,238 0.47,74 0.24,33 0.15,47 0.30,30 0.27,17 0.19,42 0.77,26 0.95,27 1.97,7 0.86,8 1.48,3 0.65,11 89.72
20211230,,3990 0.30,3844 1.61,238 0.47,74 0.24,33 0.15,47 0.30,30 0.27,17 0.19,42 0.77,26 0.95,27 1.97,7 0.86,8 1.48,3 0.65,11 89.72
20211224,
20211217,294.5,3977 0.30,3467 1.43,214 0.42,71 0.23,33 0.15,48 0.31,27 0.24,24 0.28,38 0.72,28 1.17,22 1.66,8 0.98,11 1.99,2 0.43,11 89.61
20211210,297.5,4049 0.32,3892 1.61,219 0.43,70 0.23,40 0.18,50 0.32,26 0.23,18 0.21,41 0.77,29 1.12,23 1.73,11 1.35,8 1.47,1 0.22,12 89.72
20211203,255.5,4142 0.34,3729 1.56,234 0.46,68 0.23,47 0.21,49 0.31,27 0.24,14 0.16,42 0.80,32 1.23,20 1.51,8 1.07,9 1.59,2 0.43,13 89.80
20211126,235.5,4026 0.34,3587 1.56,254 0.50,72 0.24,42 0.19,44 0.28,30 0.26,18 0.21,41 0.80,24 0.96,18 1.29,8 1.09,10 1.74,1 0.21,14 90.25
20211119,,4108 0.36,4192 1.84,296 0.58,85 0.28,47 0.22,42 0.27,25 0.22,14 0.16,32 0.63,19 0.75,16 1.14,8 1.05,9 1.64,1 0.25,16 90.54
