20220318,11.75
20220311,10.050,1143 0.12,22234 23.54,3761 14.84,1060 6.76,766 6.97,572 7.30,301 5.32,169 3.89,270 9.28,121 8.09,45 6.17,13 3.15,2 0.73,1 0.41,5 3.36, -9,000
20220304,11.100,1159 0.12,22255 23.51,3701 14.61,1051 6.69,755 6.86,575 7.35,295 5.21,169 3.90,271 9.30,123 8.31,40 5.55,12 2.87,5 1.83,1 0.42,5 3.41, -1,000
20220225,9.840,1172 0.12,22508 23.79,3725 14.70,1058 6.73,759 6.90,575 7.34,297 5.24,161 3.70,263 9.02,123 8.32,42 5.90,11 2.66,6 2.12,0 0.00,5 3.41, -47,000
20220218,12.850,1173 0.12,22856 24.05,3778 14.91,1083 6.90,764 6.93,587 7.51,301 5.31,165 3.79,269 9.18,121 8.16,44 6.06,9 2.11,4 1.49,0 0.00,5 3.41
20220211,13.600,1198 0.12,22896 24.02,3742 14.79,1077 6.86,753 6.82,586 7.49,296 5.22,168 3.85,259 8.92,124 8.33,44 5.97,10 2.31,3 1.07,2 0.91,5 3.33, -160,000
20220128,,1197 0.12,22968 24.06,3740 14.77,1082 6.90,752 6.82,579 7.41,295 5.21,168 3.84,259 8.95,125 8.46,41 5.65,9 2.01,4 1.43,2 0.92,5 3.36
20220122,,1207 0.12,23069 24.17,3746 14.81,1089 6.94,760 6.89,578 7.39,296 5.23,171 3.92,256 8.90,125 8.47,44 6.08,10 2.22,3 1.07,2 0.90,4 2.79
20220114,14.899,1210 0.12,23223 24.32,3751 14.83,1091 6.95,763 6.93,582 7.45,294 5.19,174 3.98,259 8.98,125 8.44,43 5.83,9 2.05,3 1.07,1 0.48,5 3.34, -82,000
20220107,15.149,1205 0.12,23357 24.44,3801 15.00,1094 6.97,769 6.98,578 7.40,302 5.33,170 3.89,261 9.06,118 7.99,42 5.73,9 2.03,4 1.38,2 0.88,4 2.78, -105,000
20211230,14.100,1214 0.12,23214 24.40,3792 14.98,1107 7.04,762 6.90,591 7.57,301 5.33,159 3.65,263 9.17,129 8.80,39 5.41,7 1.58,3 1.07,0 0.00,6 3.92
20211224,14.149,1216 0.12,23320 24.52,3801 15.01,1111 7.07,767 6.95,587 7.52,300 5.31,158 3.61,262 9.10,126 8.59,41 5.66,7 1.57,3 1.07,0 0.00,6 3.82, -2,000
20211217,15.399,1217 0.13,23344 24.58,3807 15.05,1097 7.00,755 6.84,597 7.63,300 5.29,155 3.54,261 8.99,127 8.54,43 6.03,7 1.61,4 1.37,0 0.00,5 3.35, -48,000
20211210,14.949,1218 0.13,23387 24.63,3793 14.96,1114 7.11,759 6.89,589 7.53,300 5.30,156 3.57,252 8.70,125 8.31,45 6.22,8 1.82,4 1.42,0 0.00,5 3.36
20211203,15.350,1238 0.13,23703 24.78,3834 15.15,1074 6.88,777 7.05,593 7.62,293 5.18,151 3.47,246 8.56,132 8.88,41 5.67,8 1.78,3 1.07,1 0.45,5 3.26
20211126,13.850,1191 0.13,22497 23.85,3808 14.97,1103 7.02,766 6.94,606 7.78,311 5.48,163 3.73,277 9.67,123 8.25,41 5.81,8 1.80,5 1.78,0 0.00,4 2.73
20211119,12.800,1184 0.12,22449 23.79,3783 14.89,1080 6.89,747 6.78,615 7.87,301 5.30,164 3.75,277 9.64,123 8.42,40 5.71,8 1.84,3 1.03,0 0.00,6 4.00, -173,000
20211112,12.199,1184 0.13,22327 23.69,3749 14.74,1108 7.07,738 6.72,602 7.69,297 5.24,164 3.74,274 9.43,134 9.09,42 5.83,8 1.83,2 0.72,0 0.00,6 4.03, -27,000
20211105,12.300,1192 0.13,22504 23.86,3766 14.79,1104 7.05,749 6.82,598 7.65,294 5.20,166 3.78,275 9.50,127 8.49,43 5.92,9 1.99,2 0.72,0 0.00,6 4.03
20211029,12.25,1198 0.13,22682 23.99,3785 14.87,1102 7.03,744 6.77,603 7.71,301 5.30,167 3.83,267 9.23,130 8.72,44 6.07,8 1.77,2 0.72,0 0.00,6 3.81
20211022,12.350,1202 0.13,22815 24.12,3783 14.84,1096 6.98,748 6.80,607 7.78,293 5.16,171 3.91,260 8.99,128 8.55,43 5.91,10 2.19,2 0.72,0 0.00,6 3.89, -75,000
20211015,12.600,1220 0.13,23040 24.31,3782 14.85,1109 7.07,745 6.78,612 7.84,293 5.16,164 3.74,267 9.27,126 8.38,41 5.66,11 2.47,3 1.04,0 0.00,5 3.23
20211008,13.100,1224 0.13,23228 24.48,3788 14.90,1110 7.07,727 6.62,612 7.84,291 5.13,169 3.87,259 9.08,129 8.56,37 5.06,11 2.48,3 1.03,1 0.46,5 3.24, -26,000
20211001,14.850,1230 0.13,23658 24.78,3743 14.76,1098 7.00,693 6.32,606 7.75,286 5.03,170 3.90,260 9.07,124 8.40,38 5.13,13 2.98,4 1.38,0 0.00,5 3.30
20210924,15.800,1250 0.13,23692 24.75,3692 14.54,1086 6.93,689 6.29,609 7.76,280 4.92,162 3.72,256 8.95,123 8.22,45 6.18,10 2.23,6 2.00,0 0.00,5 3.30
20210917,16.5
20210911,
20210903,15.350
20210827,15.850
20210820,15.25
20210813,19.299
20210806,19.850
20210730,19.149
20210723,19.899
20210716,19.799
20210709,20.899
20210702,21.200
20210625,
20210618,22.450
20210611,22.399
20210604,25.399
20210528,26.700
20210521,
20210514,30.600
20210507,21.75
20210429,21.25
20210423,20.149
20210416,21.450
20210409,18.950
20210401,
