20220401,64.099,301 0.13,1171 5.70,140 2.87,48 1.62,24 1.15,33 2.17,11 0.99,11 1.37,18 2.99,8 2.84,17 12.71,2 2.45,0 0.00,2 4.71,10 58.22
20220325,63.799,301 0.13,1161 5.66,143 2.91,47 1.57,25 1.20,32 2.09,11 0.99,12 1.48,17 2.86,8 2.87,17 12.79,2 2.45,0 0.00,2 4.71,10 58.22
20220318,63.5,299 0.13,1152 5.63,144 2.94,46 1.53,25 1.19,33 2.14,11 0.99,12 1.47,17 2.85,8 2.88,17 12.79,2 2.45,0 0.00,2 4.71,10 58.22
20220311,63.299,289 0.12,1156 5.67,144 2.92,46 1.52,26 1.25,32 2.07,12 1.10,11 1.33,17 2.91,8 2.88,17 12.79,2 2.45,0 0.00,2 4.71,10 58.22
20220304,64.199,294 0.12,1160 5.65,135 2.74,47 1.55,28 1.36,26 1.70,15 1.38,11 1.33,16 2.68,9 3.26,17 12.79,2 2.45,0 0.00,2 4.71,10 58.22
20220225,61.200,293 0.12,1136 5.50,140 2.86,46 1.53,28 1.36,25 1.64,13 1.19,13 1.56,16 2.70,9 3.26,16 11.75,3 3.55,0 0.00,2 4.71,10 58.22
20220218,,291 0.12,1131 5.44,142 2.89,44 1.46,29 1.39,23 1.51,14 1.30,13 1.56,16 2.70,9 3.29,16 11.74,3 3.55,0 0.00,2 4.71,10 58.27
20220211,,294 0.12,1130 5.46,140 2.85,47 1.56,31 1.49,21 1.35,16 1.50,11 1.30,16 2.69,9 3.26,16 11.74,3 3.55,0 0.00,2 4.71,10 58.34
20220128,,294 0.12,1117 5.36,144 2.92,47 1.56,30 1.44,22 1.41,16 1.51,11 1.29,17 2.96,8 2.97,16 11.75,3 3.55,0 0.00,2 4.71,10 58.40
20220122,,290 0.12,1124 5.39,145 2.95,46 1.52,29 1.39,23 1.47,16 1.51,11 1.29,17 2.86,8 2.97,16 11.75,3 3.55,0 0.00,2 4.71,10 58.47
20220114,61.400,290 0.12,1125 5.41,146 2.95,44 1.45,29 1.38,23 1.48,17 1.61,11 1.29,18 3.02,7 2.62,16 11.75,3 3.55,0 0.00,2 4.71,10 58.59
20220107,60.599,291 0.12,1118 5.35,148 2.98,47 1.55,28 1.32,24 1.53,19 1.82,10 1.20,17 2.78,7 2.61,17 12.36,2 2.40,0 0.00,1 2.49,11 61.41
20211230,61.700,293 0.12,1113 5.32,149 3.01,50 1.68,27 1.28,24 1.56,18 1.71,10 1.21,16 2.62,7 2.74,17 12.36,2 2.40,0 0.00,1 2.49,11 61.44
20211224,60.200,290 0.12,1124 5.42,150 3.04,46 1.53,28 1.32,24 1.54,18 1.71,11 1.35,15 2.47,7 2.74,17 12.36,2 2.40,0 0.00,1 2.49,11 61.45
20211217,,285 0.11,1141 5.52,149 3.02,46 1.52,28 1.33,25 1.59,18 1.71,10 1.21,15 2.47,7 2.74,17 12.36,2 2.40,0 0.00,1 2.49,11 61.45
20211210,59.599,281 0.11,1136 5.47,149 3.01,47 1.55,29 1.38,24 1.56,18 1.71,10 1.21,15 2.47,7 2.74,17 12.37,2 2.40,0 0.00,1 2.49,11 61.45
20211203,59.200,276 0.12,1122 5.40,149 3.03,45 1.47,30 1.42,25 1.64,18 1.69,10 1.23,15 2.46,7 2.70,17 12.40,2 2.40,0 0.00,1 2.49,11 61.48
20211126,58.599,275 0.11,1129 5.41,147 2.98,49 1.63,29 1.37,25 1.64,18 1.69,10 1.23,16 2.67,6 2.33,17 12.49,2 2.40,0 0.00,1 2.49,11 61.48
20211119,58.5,274 0.11,1140 5.43,148 3.02,47 1.56,26 1.22,27 1.80,18 1.68,10 1.23,16 2.63,6 2.33,17 12.54,2 2.40,0 0.00,1 2.49,11 61.48
20211112,,271 0.11,1132 5.35,149 2.99,49 1.62,24 1.12,24 1.58,20 1.88,11 1.34,16 2.63,6 2.33,17 12.59,2 2.40,0 0.00,1 2.49,11 61.48
20211105,56.799,265 0.11,1129 5.32,143 2.85,47 1.55,28 1.30,23 1.52,19 1.80,10 1.23,17 2.87,6 2.33,16 11.54,3 3.52,0 0.00,1 2.49,11 61.50
20211029,56.099,263 0.11,1137 5.37,143 2.85,45 1.47,28 1.30,23 1.49,18 1.69,12 1.47,16 2.67,5 1.91,16 11.54,3 3.52,0 0.00,1 2.49,11 62.04
20211022,56.299,260 0.11,1132 5.32,142 2.83,46 1.50,30 1.41,21 1.37,18 1.69,11 1.34,17 2.86,5 1.91,16 11.53,3 3.53,0 0.00,1 2.49,11 62.04
20211015,,262 0.11,1143 5.34,143 2.85,47 1.53,27 1.26,22 1.42,18 1.69,11 1.34,17 2.87,5 1.91,16 11.52,3 3.56,0 0.00,1 2.49,11 62.04
20211008,55.799,256 0.11,1282 5.59,140 2.77,54 1.78,21 0.97,21 1.36,18 1.68,11 1.30,17 2.84,5 1.92,16 11.50,3 3.58,0 0.00,1 2.49,11 62.04
20211001,55.700,240 0.11,1029 5.39,124 2.87,44 1.65,17 0.92,20 1.45,21 2.22,10 1.36,10 2.01,7 3.25,14 11.04,2 2.58,0 0.00,1 2.42,11 62.65
20210924,58.900,233 0.10,1009 5.30,127 2.93,38 1.40,18 0.96,21 1.54,18 1.87,11 1.48,10 2.01,6 2.73,14 10.69,3 3.84,0 0.00,1 2.42,11 62.65
20210917,59.799,232 0.10,1012 5.32,127 2.94,37 1.36,18 0.96,21 1.54,18 1.87,11 1.49,10 2.02,6 2.73,14 10.69,3 3.84,0 0.00,1 2.42,11 62.65
20210911,,233 0.10,1011 5.31,129 2.97,37 1.37,19 1.03,19 1.39,18 1.87,12 1.63,9 1.87,6 2.77,14 10.69,3 3.86,0 0.00,1 2.42,11 62.65
20210903,59.726,234 0.10,1021 5.35,124 2.87,39 1.45,18 0.97,17 1.23,19 1.96,11 1.49,10 2.02,6 2.77,14 10.69,3 3.95,0 0.00,1 2.42,11 62.65
20210827,60.400,232 0.10,1036 5.44,122 2.84,35 1.29,18 0.98,19 1.38,18 1.85,10 1.36,11 2.32,5 2.48,14 10.69,3 4.12,0 0.00,1 2.42,11 62.65
20210820,,231 0.10,1049 5.54,120 2.77,34 1.26,20 1.10,18 1.31,17 1.75,10 1.36,11 2.34,5 2.48,14 10.68,3 4.17,0 0.00,1 2.42,11 62.65
20210813,62.5,227 0.10,1075 5.70,114 2.64,32 1.18,21 1.15,19 1.38,16 1.66,10 1.35,11 2.34,5 2.48,14 10.68,3 4.20,0 0.00,1 2.42,11 62.65
20210806,63.400,229 0.10,1079 5.71,115 2.68,31 1.14,21 1.13,19 1.38,16 1.67,10 1.35,11 2.32,5 2.48,14 10.68,3 4.21,0 0.00,1 2.42,11 62.65
20210730,,225 0.10,1085 5.77,116 2.69,31 1.14,20 1.07,20 1.46,15 1.58,10 1.35,11 2.29,5 2.48,14 10.72,3 4.21,0 0.00,1 2.42,11 62.65
