20210806,18.100,4899 0.69,5076 9.72,701 5.17,206 2.47,103 1.82,86 2.09,50 1.73,31 1.38,51 3.71,25 3.38,15 3.93,1 0.45,3 2.18,1 0.93,10 60.29
20210730,,4875 0.69,5087 9.76,701 5.17,209 2.50,101 1.79,88 2.14,48 1.66,32 1.42,49 3.57,26 3.49,15 3.89,1 0.45,3 2.18,1 0.93,10 60.29
20210723,18.350,4839 0.67,5109 9.78,698 5.14,203 2.43,105 1.86,82 1.98,53 1.84,31 1.38,49 3.54,26 3.51,15 3.96,1 0.45,3 2.18,1 0.93,10 60.27
20210716,18.700,4813 0.67,5086 9.77,703 5.16,207 2.48,102 1.81,87 2.13,54 1.88,31 1.38,46 3.37,28 3.77,14 3.67,1 0.45,3 2.18,1 0.93,10 60.27
20210709,18.5,4803 0.67,5077 9.72,710 5.22,198 2.37,102 1.82,82 1.98,53 1.84,34 1.51,48 3.48,28 3.68,15 3.90,1 0.45,3 2.18,1 0.93,10 60.17
20210702,,4810 0.66,5106 9.78,706 5.23,200 2.40,101 1.80,80 1.94,54 1.87,36 1.60,45 3.26,29 3.81,15 3.93,1 0.45,3 2.18,1 0.93,10 60.07
20210625,18.850,4808 0.66,5139 9.86,716 5.29,194 2.33,106 1.89,82 1.99,49 1.70,36 1.60,45 3.23,31 3.97,15 3.90,1 0.45,3 2.16,1 0.93,10 59.94
20210618,18.799,4822 0.66,5156 9.87,709 5.24,195 2.34,104 1.86,83 2.00,50 1.73,32 1.44,48 3.45,33 4.42,13 3.43,1 0.45,3 2.16,1 0.93,10 59.94
20210611,19.149,4832 0.66,5203 9.98,711 5.25,196 2.36,105 1.89,85 2.07,49 1.70,29 1.30,47 3.37,35 4.64,12 3.23,1 0.45,3 2.15,1 0.93,10 59.94
20210604,19.25,4835 0.66,5212 9.98,708 5.21,197 2.35,103 1.84,88 2.14,46 1.58,29 1.29,49 3.44,34 4.52,13 3.43,1 0.45,3 2.15,1 0.93,10 59.94
20210528,20.450,4838 0.66,5255 10.02,714 5.27,206 2.47,111 1.98,87 2.09,48 1.67,26 1.17,46 3.30,34 4.51,12 3.30,1 0.45,3 2.15,1 0.93,10 59.94
20210521,18.149,4834 0.65,5279 10.09,695 5.13,202 2.42,109 1.94,88 2.14,41 1.42,35 1.57,46 3.24,29 3.86,15 4.00,1 0.45,3 2.15,1 0.93,10 59.94
20210514,18.25,4774 0.64,5198 9.89,681 5.00,203 2.41,103 1.83,90 2.20,48 1.68,31 1.40,51 3.62,28 3.74,15 4.13,1 0.45,3 2.15,1 0.93,10 59.86
20210507,23.399,4779 0.63,5407 10.23,696 5.15,206 2.46,105 1.88,93 2.26,48 1.66,29 1.31,51 3.65,28 3.69,13 3.55,1 0.52,3 2.13,1 0.93,10 59.85
20210429,23.200,4782 0.64,5258 9.87,693 5.15,197 2.38,107 1.92,86 2.08,48 1.64,29 1.31,60 4.29,23 3.12,13 3.62,2 1.03,3 2.13,1 0.93,10 59.85, -36,000
20210423,,4777 0.63,4650 8.88,687 4.96,216 2.59,113 1.99,100 2.44,42 1.43,32 1.42,49 3.52,29 3.82,16 4.29,2 1.03,3 2.13,1 0.93,10 59.85
20210416,18.200,4713 0.61,4598 8.77,705 5.09,214 2.55,114 2.01,100 2.43,46 1.55,34 1.51,54 3.84,27 3.57,15 4.00,2 1.08,3 2.12,1 0.93,10 59.85
20210409,18.299,4582 0.58,4510 8.68,699 5.07,215 2.57,102 1.79,103 2.52,46 1.56,36 1.62,54 3.85,28 3.79,13 3.55,3 1.46,3 2.10,1 0.93,10 59.84
20210401,17.950,4506 0.56,4479 8.60,707 5.11,218 2.61,107 1.88,101 2.45,47 1.60,37 1.65,55 3.86,29 3.91,14 3.76,2 1.08,3 2.09,1 0.93,10 59.84
