20220401,21.049,4693 2.17,1444 9.77,274 5.89,120 4.45,59 3.22,64 4.84,27 2.87,17 2.37,37 7.44,22 9.57,9 9.03,2 3.12,0 0.00,0 0.00,1 35.20
20220325,22.350,4565 2.19,1441 9.73,275 5.87,116 4.28,60 3.23,63 4.81,31 3.30,14 1.93,41 8.30,21 9.22,9 8.94,2 2.94,0 0.00,0 0.00,1 35.20
20220318,17.649,4369 2.23,1480 9.96,271 5.77,121 4.43,60 3.21,65 4.97,33 3.50,15 2.08,38 7.61,21 9.20,9 8.84,2 2.94,0 0.00,0 0.00,1 35.20
20220311,16.899,3982 2.24,1482 9.97,274 5.83,121 4.43,59 3.15,65 4.94,32 3.38,16 2.18,39 7.79,21 9.19,9 8.73,2 2.90,0 0.00,0 0.00,1 35.20
20220304,15.050,3757 2.25,1488 10.02,276 5.86,125 4.57,57 3.06,65 4.95,35 3.71,16 2.18,37 7.35,21 9.12,10 10.03,1 1.64,0 0.00,0 0.00,1 35.20
20220225,15.449,3607 2.25,1490 10.01,278 5.90,124 4.53,58 3.12,66 5.01,33 3.49,16 2.16,38 7.54,21 9.09,10 10.01,1 1.64,0 0.00,0 0.00,1 35.20
20220218,,3436 2.25,1501 10.10,276 5.82,127 4.67,56 3.02,64 4.85,32 3.36,16 2.19,39 7.72,21 9.04,10 10.09,1 1.64,0 0.00,0 0.00,1 35.20
20220211,14.5,3066 2.26,1505 10.12,277 5.85,128 4.70,55 2.95,64 4.86,33 3.48,16 2.19,37 7.36,22 9.30,10 10.04,1 1.64,0 0.00,0 0.00,1 35.20
20220128,,2918 2.26,1511 10.15,279 5.88,129 4.75,55 2.96,65 4.93,32 3.38,16 2.18,38 7.62,21 8.95,10 10.03,1 1.64,0 0.00,0 0.00,1 35.20
20220122,,2832 2.26,1546 10.37,292 6.18,123 4.47,60 3.22,60 4.63,34 3.61,14 1.90,38 7.66,21 8.94,10 9.86,1 1.64,0 0.00,0 0.00,1 35.20
20220114,16.200,2783 2.28,1540 10.36,290 6.11,131 4.77,55 2.95,61 4.66,31 3.27,14 1.90,40 7.99,21 8.94,10 9.87,1 1.64,0 0.00,0 0.00,1 35.20
20220107,18.840,0 0.00,0 0.00,0 0.00,0 0.00,0 0.00,0 0.00,0 0.00,0 0.00,0 0.00,0 0.00,0 0.00,0 0.00,0 0.00,0 0.00,1 100.00
20211230,18.840,4903 0.22,2178 5.49,567 4.97,196 2.72,148 3.01,133 3.73,71 2.72,47 2.35,104 8.12,50 7.69,25 7.68,9 4.53,2 1.40,5 5.03,5 40.27
20211224,18.492,5028 0.22,2188 5.51,577 5.09,195 2.70,145 2.95,135 3.79,72 2.76,46 2.31,98 7.75,50 7.65,26 7.95,9 4.53,2 1.40,5 5.03,5 40.27
20211217,19.130,5073 0.22,2180 5.48,570 5.02,188 2.60,146 2.97,131 3.66,70 2.69,49 2.46,94 7.43,47 7.19,30 8.97,9 4.53,2 1.36,5 5.07,5 40.27
20211210,19.681,5106 0.22,2152 5.42,556 4.89,189 2.60,151 3.06,127 3.54,70 2.69,46 2.30,94 7.46,48 7.36,29 8.72,10 4.96,2 1.36,5 5.07,5 40.27
20211203,19.739,5104 0.22,2155 5.43,558 4.90,188 2.59,152 3.09,126 3.51,71 2.73,45 2.25,95 7.56,47 7.23,29 8.73,10 4.97,2 1.36,5 5.07,5 40.27
20211126,19.130,5241 0.22,2155 5.43,557 4.90,191 2.64,152 3.08,129 3.58,70 2.69,46 2.31,93 7.40,47 7.23,28 8.38,11 5.40,2 1.32,5 5.08,5 40.27
20211119,19.420,5439 0.22,2150 5.42,555 4.88,192 2.65,150 3.04,128 3.56,70 2.69,46 2.30,93 7.39,47 7.22,28 8.38,12 6.18,1 0.64,5 5.09,5 40.27
20211112,19.391,5520 0.22,2154 5.43,551 4.85,189 2.60,153 3.10,128 3.56,70 2.69,47 2.35,92 7.33,47 7.22,28 8.37,11 5.54,2 1.29,5 5.10,5 40.27
20211105,19.739,5537 0.22,2169 5.47,548 4.82,191 2.63,157 3.18,127 3.54,68 2.62,47 2.35,93 7.41,47 7.19,28 8.35,11 5.45,2 1.29,5 5.12,5 40.27
20211029,19.797,5527 0.22,2172 5.48,554 4.87,190 2.62,156 3.16,123 3.42,69 2.65,47 2.35,93 7.44,48 7.41,27 8.22,10 4.97,2 1.38,4 4.13,6 41.60
20211022,20.289,5516 0.22,2176 5.48,559 4.92,191 2.63,154 3.13,125 3.47,69 2.66,47 2.34,94 7.49,48 7.40,26 8.07,9 4.53,2 1.38,4 4.13,6 42.08
