20220408,40.849,17077 0.65,2957 8.73,427 4.48,194 3.55,58 1.52,83 3.08,40 2.11,20 1.35,48 5.38,32 6.81,20 8.38,6 4.46,2 2.05,3 4.42,11 42.97
20220401,42.400,16808 0.65,2945 8.69,427 4.47,193 3.53,59 1.56,82 3.04,41 2.16,20 1.35,47 5.24,31 6.61,21 8.74,7 5.23,1 1.14,2 2.95,12 44.56
20220325,41.450,16752 0.65,2935 8.64,427 4.48,191 3.49,59 1.55,83 3.07,42 2.21,19 1.27,47 5.22,31 6.63,19 8.00,7 5.29,2 2.10,2 2.92,12 44.41
20220318,41.549,16700 0.65,2925 8.59,431 4.51,188 3.45,59 1.55,82 3.04,43 2.27,19 1.27,48 5.36,30 6.47,18 7.38,8 6.13,2 2.09,3 4.38,11 42.79
20220311,41.450,16589 0.65,2914 8.59,426 4.45,185 3.39,65 1.70,84 3.09,43 2.27,20 1.32,45 4.95,32 6.78,18 7.38,7 5.30,3 3.08,3 4.17,11 42.79
20220304,44.650,16488 0.64,2928 8.63,425 4.46,184 3.37,61 1.59,86 3.14,44 2.33,21 1.40,44 4.82,32 6.80,18 7.11,9 6.86,3 3.30,2 2.89,11 42.58
20220225,43.5,16431 0.64,2928 8.62,427 4.49,183 3.35,58 1.52,87 3.18,44 2.31,20 1.35,45 4.86,32 6.79,18 7.17,9 6.86,3 3.33,2 2.88,11 42.57
20220218,47.400,16332 0.64,2936 8.63,422 4.43,180 3.29,59 1.56,86 3.14,43 2.25,22 1.49,48 5.21,30 6.45,19 7.80,8 6.17,3 3.36,2 2.88,11 42.62
20220211,48.599,16291 0.64,2929 8.61,418 4.37,183 3.34,56 1.49,86 3.15,44 2.30,22 1.49,47 5.06,30 6.45,19 7.80,8 6.17,2 2.29,3 4.35,11 42.43
20220128,,16260 0.64,2924 8.62,416 4.35,181 3.30,58 1.53,88 3.23,42 2.21,22 1.50,46 4.97,30 6.45,19 7.80,8 6.17,2 2.29,2 2.88,12 43.98
20220122,,16212 0.63,2935 8.68,417 4.37,181 3.32,57 1.50,85 3.12,43 2.26,24 1.65,45 4.89,30 6.45,19 7.65,8 6.17,2 2.29,2 2.88,12 44.06
20220114,48.75,16212 0.63,2936 8.67,416 4.35,184 3.37,56 1.48,85 3.11,40 2.09,26 1.76,46 4.98,30 6.44,19 7.64,8 6.18,2 2.29,2 2.88,12 44.04
20220107,48.900,16218 0.63,2931 8.64,410 4.28,179 3.28,59 1.56,86 3.16,37 1.94,27 1.83,46 5.03,30 6.44,19 7.67,8 6.19,2 2.29,2 2.88,12 44.11
20211230,49.599,16226 0.63,2932 8.64,411 4.28,178 3.26,59 1.56,86 3.15,39 2.04,26 1.77,46 5.03,30 6.44,19 7.67,8 6.19,2 2.28,2 2.85,12 44.13
20211224,49.599,16226 0.63,2930 8.62,413 4.30,177 3.24,59 1.56,86 3.15,39 2.04,26 1.77,46 4.99,30 6.44,19 7.67,8 6.20,2 2.28,2 2.85,12 44.18
20211217,50.200,16222 0.63,2939 8.65,410 4.28,178 3.25,59 1.56,86 3.15,40 2.10,24 1.64,47 5.08,30 6.44,19 7.66,8 6.20,2 2.28,2 2.85,12 44.16
20211210,49.799,16227 0.63,2950 8.67,406 4.24,180 3.28,60 1.59,87 3.21,38 2.00,26 1.77,45 4.92,30 6.44,19 7.67,8 6.21,2 2.28,2 2.85,12 44.16
20211203,,16229 0.63,2939 8.63,404 4.21,180 3.28,59 1.56,88 3.24,39 2.04,29 1.98,43 4.76,30 6.44,19 7.68,8 6.21,2 2.28,2 2.85,12 44.12
20211126,50.799,16210 0.64,2942 8.64,404 4.22,183 3.33,58 1.53,87 3.21,39 2.03,30 2.06,43 4.77,30 6.44,18 7.29,9 6.83,2 2.28,2 2.85,12 43.81
20211119,51.5,16209 0.64,2978 8.74,398 4.13,187 3.39,56 1.47,87 3.19,41 2.15,28 1.92,44 4.85,30 6.44,18 7.33,9 6.84,2 2.28,2 2.85,12 43.70
20211112,48.799,16211 0.63,2980 8.76,407 4.22,189 3.44,57 1.49,89 3.30,35 1.83,29 1.98,44 4.85,31 6.73,17 7.00,9 6.86,2 2.27,2 2.85,12 43.69
20211105,48.950,16207 0.63,2964 8.71,411 4.25,187 3.40,56 1.47,88 3.26,36 1.88,29 1.99,42 4.65,32 6.90,17 6.99,8 6.02,3 3.19,2 2.85,12 43.72
20211029,48.799,16221 0.63,2950 8.67,418 4.33,188 3.43,55 1.44,86 3.18,36 1.88,29 1.99,44 4.81,32 6.93,17 6.97,8 6.02,3 3.17,2 2.84,12 43.66
20211022,49.400,16117 0.62,2969 9.05,386 4.30,170 3.28,56 1.59,78 3.05,39 2.17,18 1.30,44 4.98,33 7.53,16 7.35,5 4.18,4 4.56,2 3.10,11 42.85
20211015,48.799,16112 0.62,2975 9.07,384 4.28,166 3.19,57 1.62,80 3.13,36 1.99,18 1.28,46 5.19,33 7.57,16 7.32,5 4.19,4 4.52,2 3.10,11 42.85
20211008,,16097 0.62,2975 9.05,385 4.28,167 3.22,56 1.59,80 3.12,37 2.05,18 1.28,46 5.20,33 7.57,16 7.31,5 4.20,4 4.51,2 3.10,11 42.83
20211001,50.046,16107 0.62,2970 9.01,387 4.30,169 3.26,55 1.57,78 3.04,39 2.15,20 1.43,45 5.12,33 7.55,16 7.33,5 4.21,4 4.50,2 3.10,11 42.75
20210924,52.073,16112 0.61,2957 8.95,391 4.36,169 3.26,57 1.62,80 3.11,37 2.05,19 1.34,47 5.31,33 7.56,16 7.31,5 4.21,4 4.51,2 3.10,11 42.63
20210917,50.599,16123 0.61,2948 8.93,392 4.37,168 3.25,53 1.50,83 3.22,38 2.11,19 1.34,47 5.30,33 7.57,16 7.31,5 4.21,4 4.49,2 3.10,11 42.62
20210911,,16126 0.61,2947 8.94,385 4.27,171 3.32,55 1.56,82 3.18,37 2.06,21 1.49,47 5.29,32 7.34,17 7.65,5 4.20,4 4.48,2 3.10,11 42.45
20210903,50.322,16118 0.62,2953 8.93,385 4.26,167 3.23,59 1.67,83 3.22,37 2.07,21 1.51,48 5.43,31 7.14,17 7.73,5 4.20,4 4.45,2 3.10,11 42.39
20210827,51.612,16113 0.62,2957 8.95,385 4.25,167 3.23,59 1.67,86 3.35,34 1.90,21 1.50,49 5.52,31 7.14,17 7.73,4 3.30,5 5.58,3 4.51,10 40.69
20210820,49.769,16106 0.62,2960 8.97,386 4.25,164 3.16,57 1.61,89 3.46,34 1.90,21 1.51,49 5.56,31 7.14,17 7.73,4 3.30,5 5.56,3 4.51,10 40.66
20210813,51.520,16104 0.62,2966 9.00,387 4.29,168 3.24,54 1.52,89 3.46,35 1.96,19 1.35,50 5.67,31 7.13,17 7.72,4 3.30,5 5.50,3 4.51,10 40.67
20210806,54.193,16103 0.62,2986 9.04,393 4.34,164 3.15,55 1.55,90 3.50,36 1.99,19 1.36,51 5.76,31 7.14,17 7.87,5 4.15,4 4.47,3 4.51,10 40.50
20210730,53.917,16115 0.61,3014 9.10,399 4.41,163 3.13,57 1.61,90 3.50,35 1.96,20 1.42,50 5.60,32 7.33,17 7.85,5 4.08,4 4.46,3 4.51,10 40.35
20210723,52.350,16130 0.62,3038 9.16,398 4.38,168 3.23,58 1.64,89 3.44,37 2.09,22 1.57,49 5.49,32 7.34,17 7.82,5 4.04,4 4.48,3 4.51,10 40.13
20210716,49.400,16136 0.62,3065 9.28,410 4.52,175 3.37,60 1.70,89 3.47,33 1.86,22 1.57,48 5.29,32 7.24,18 8.16,5 4.03,4 4.48,3 4.51,10 39.82
