20220318,3272 0.87,6969 15.96,558 5.15,156 2.42,71 1.57,83 2.58,34 1.48,15 0.82,53 5.00,30 5.16,21 7.33,11 6.95,5 4.25,3 3.46,13 36.92
20220311,3261 0.87,6846 15.54,537 4.95,144 2.23,74 1.64,80 2.47,34 1.48,13 0.71,50 4.67,33 5.30,24 8.29,11 6.95,5 4.25,3 3.55,13 37.04
20220304,3232 0.87,6700 15.55,571 5.31,146 2.25,71 1.58,81 2.48,38 1.63,11 0.60,52 4.84,28 4.42,24 8.29,11 6.97,5 4.25,3 3.43,13 37.46
20220225,3218 0.87,6709 15.55,580 5.35,148 2.28,73 1.62,83 2.53,37 1.60,13 0.71,50 4.71,27 4.28,24 8.28,11 6.99,5 4.25,3 3.44,13 37.46
20220218,3212 0.87,6743 15.59,582 5.35,153 2.35,73 1.63,81 2.47,35 1.51,15 0.82,48 4.47,28 4.45,24 8.28,11 6.99,5 4.25,3 3.44,13 37.46
20220211,3228 0.87,6753 15.62,583 5.37,150 2.30,74 1.66,79 2.41,35 1.50,15 0.82,48 4.46,28 4.45,24 8.31,11 6.99,5 4.25,3 3.44,13 37.46
20220128,3224 0.87,6756 15.61,586 5.39,150 2.30,74 1.65,78 2.40,36 1.56,15 0.82,47 4.41,28 4.46,24 8.32,11 6.99,5 4.25,3 3.44,13 37.46
20220122,3220 0.87,6812 15.72,582 5.37,148 2.26,74 1.66,77 2.36,39 1.70,13 0.71,49 4.58,27 4.39,24 8.35,13 8.33,3 2.73,3 3.44,13 37.46
20220114,3231 0.87,6807 15.71,572 5.30,143 2.19,69 1.53,79 2.43,37 1.59,14 0.78,50 4.67,28 4.56,24 8.34,13 8.33,3 2.73,3 3.44,13 37.46
20220107,3243 0.88,6801 15.67,561 5.18,143 2.18,68 1.51,78 2.39,36 1.54,15 0.83,53 4.99,27 4.41,24 8.38,13 8.33,3 2.73,3 3.44,13 37.46
20211230,3246 0.88,6817 15.69,561 5.18,141 2.15,69 1.53,78 2.39,35 1.50,14 0.77,56 5.25,26 4.22,24 8.41,13 8.33,3 2.73,3 3.44,13 37.46
20211224,3261 0.89,6825 15.66,563 5.19,144 2.20,71 1.58,75 2.28,37 1.60,12 0.67,54 5.04,28 4.52,24 8.33,13 8.33,3 2.73,3 3.44,13 37.46
20211217,3249 0.88,6827 15.70,561 5.17,148 2.27,71 1.57,73 2.25,36 1.55,12 0.66,53 4.99,29 4.71,24 8.22,13 8.33,3 2.73,3 3.44,13 37.46
20211210,3256 0.89,6813 15.59,565 5.20,149 2.30,70 1.56,74 2.29,34 1.47,11 0.61,56 5.29,26 4.13,25 8.65,13 8.33,3 2.73,3 3.44,13 37.46
20211203,3283 0.90,6809 15.56,555 5.12,151 2.33,66 1.47,74 2.27,34 1.46,11 0.60,55 5.20,27 4.35,25 8.71,13 8.33,3 2.73,3 3.44,13 37.46
20211126,3284 0.89,6858 15.62,552 5.08,152 2.34,70 1.56,70 2.16,34 1.47,11 0.60,53 4.97,30 4.95,24 8.35,13 8.33,3 2.73,3 3.44,13 37.46
20211119,3300 0.90,6843 15.58,547 5.01,152 2.33,73 1.62,72 2.23,33 1.43,12 0.67,53 5.07,27 4.39,25 8.75,13 8.33,3 2.73,3 3.43,13 37.46
20211112,3309 0.90,6881 15.68,545 5.01,153 2.35,72 1.60,69 2.12,33 1.43,11 0.60,52 4.93,30 4.80,25 8.62,13 8.26,3 2.73,3 3.44,13 37.46
20211105,3307 0.90,6897 15.70,546 5.00,159 2.43,71 1.58,71 2.18,31 1.33,10 0.55,53 5.02,29 4.71,25 8.62,13 8.26,2 1.77,4 4.43,13 37.46
20211029,3310 0.90,6815 15.51,544 4.97,158 2.42,75 1.66,67 2.05,30 1.28,10 0.55,52 4.85,29 4.58,27 9.13,13 8.26,2 1.77,4 4.43,14 37.57
20211022,3324 0.90,6854 15.59,544 4.96,160 2.44,74 1.64,68 2.07,31 1.32,13 0.71,50 4.58,30 4.96,26 9.01,13 8.27,3 2.56,3 3.33,14 37.57
20211015,3309 0.89,6848 15.60,548 5.00,156 2.39,77 1.71,68 2.08,33 1.42,13 0.73,50 4.67,28 4.53,24 8.16,15 9.28,3 2.56,3 3.33,14 37.57
20211008,3313 0.89,6860 15.58,555 5.05,156 2.39,72 1.60,70 2.15,31 1.33,10 0.55,52 4.76,29 4.86,27 9.10,13 8.19,3 2.56,3 3.33,14 37.57
20211001,3327 0.90,6929 15.69,555 5.06,156 2.39,72 1.60,72 2.22,29 1.24,11 0.60,48 4.50,31 5.26,26 8.99,13 8.14,3 2.63,3 3.33,14 37.38
20210924,3335 0.89,6900 15.62,559 5.10,144 2.21,74 1.65,68 2.11,29 1.24,10 0.54,48 4.37,33 5.50,26 8.92,13 8.09,3 2.62,3 3.33,14 37.72
20210917,3336 0.89,6881 15.55,557 5.07,144 2.22,71 1.58,69 2.15,26 1.12,14 0.76,45 4.19,33 5.58,25 8.50,14 8.56,3 2.61,3 3.33,14 37.79
20210911,3343 0.89,6916 15.64,557 5.05,142 2.18,72 1.60,69 2.16,25 1.09,15 0.81,43 4.01,34 5.75,24 8.31,14 8.56,3 2.61,3 3.33,14 37.91
20210903,3351 0.90,6846 15.43,536 4.88,142 2.17,71 1.59,63 1.97,27 1.17,17 0.92,41 3.88,31 5.20,27 9.27,13 7.98,3 2.61,3 3.33,14 38.63
20210827,3367 0.90,6797 15.30,528 4.80,133 2.03,69 1.53,67 2.10,28 1.23,16 0.86,39 3.63,30 5.07,28 9.72,13 7.95,3 2.61,3 3.33,14 38.87
20210820,3373 0.91,6895 15.55,537 4.89,140 2.16,67 1.48,64 2.02,29 1.28,12 0.66,43 3.96,32 5.51,28 9.73,11 6.82,5 4.12,3 3.33,13 37.52
20210813,3384 0.91,6975 15.75,540 4.93,136 2.09,69 1.53,67 2.09,30 1.32,12 0.65,41 3.75,35 6.11,29 10.30,10 6.29,3 2.61,3 3.33,13 38.27
20210806,3390 0.91,7076 15.94,557 5.12,140 2.16,75 1.67,60 1.89,29 1.28,12 0.66,47 4.41,33 5.98,26 9.41,10 6.29,3 2.61,3 3.33,13 38.27
20210730,3405 0.91,7065 15.89,564 5.16,141 2.18,70 1.56,65 2.03,28 1.23,9 0.49,44 4.12,33 5.83,29 10.48,9 5.64,3 2.61,3 3.33,14 38.46
20210723,3435 0.92,7054 15.83,545 4.96,139 2.14,73 1.64,68 2.12,33 1.43,8 0.42,40 3.69,36 6.52,28 10.20,9 5.64,3 2.62,3 3.33,14 38.45
20210716,3483 0.93,7146 15.96,528 4.79,136 2.10,70 1.57,64 1.99,29 1.25,9 0.49,39 3.67,34 6.05,31 11.06,9 5.64,3 2.62,3 3.33,14 38.45
20210709,3506 0.93,7128 15.78,523 4.78,134 2.07,62 1.38,63 1.95,31 1.34,9 0.48,42 3.92,34 6.01,30 10.69,10 6.19,3 2.62,3 3.33,14 38.45
20210702,3552 0.95,7138 15.80,530 4.88,131 2.03,63 1.41,65 1.99,34 1.45,10 0.54,42 3.92,35 6.14,30 10.78,9 5.64,3 2.62,3 3.33,14 38.45
20210625,3578 0.95,7081 15.40,492 4.56,136 2.13,60 1.34,61 1.88,30 1.30,13 0.71,45 4.32,33 5.84,32 11.57,9 5.64,3 2.63,3 3.33,14 38.33
20210618,3441 0.92,6403 14.48,500 4.55,147 2.26,67 1.49,72 2.17,27 1.15,15 0.82,39 3.61,36 6.09,36 12.72,11 6.80,3 2.61,3 3.33,13 36.93
20210611,3442 0.93,6385 14.41,510 4.65,141 2.17,66 1.46,75 2.27,28 1.19,14 0.76,38 3.49,37 6.34,35 12.52,11 6.86,3 2.61,3 3.33,13 36.93
20210604,3454 0.93,6332 14.28,498 4.53,145 2.24,66 1.47,71 2.15,33 1.40,12 0.64,37 3.38,33 5.44,37 13.07,12 7.43,3 2.61,3 3.33,13 37.01
20210528,3471 0.94,6182 14.04,494 4.46,138 2.12,67 1.48,72 2.20,28 1.16,14 0.75,40 3.65,30 5.07,34 11.78,14 8.46,4 3.46,3 3.33,13 37.01
20210521,3465 0.94,6230 14.21,499 4.50,137 2.11,65 1.44,72 2.19,28 1.17,13 0.70,40 3.72,30 5.14,31 11.05,15 9.80,3 2.61,3 3.33,13 37.01
20210514,3473 0.93,6209 14.13,491 4.41,136 2.10,69 1.53,72 2.20,25 1.04,17 0.92,39 3.66,33 5.64,30 10.95,13 8.31,3 2.66,4 4.42,13 37.01
20210507,3507 0.94,6291 14.31,489 4.39,136 2.09,58 1.28,69 2.12,27 1.13,12 0.65,44 4.11,31 5.17,29 10.14,13 8.16,4 3.50,3 3.33,14 38.62
20210429,3537 0.95,6373 14.26,479 4.33,142 2.18,50 1.11,69 2.12,27 1.12,7 0.37,46 4.19,30 5.11,32 11.43,12 7.69,2 1.77,3 3.33,15 39.96
20210423,3583 0.96,6317 14.04,493 4.48,134 2.07,50 1.10,69 2.13,23 0.96,9 0.50,46 4.29,31 5.34,34 11.99,11 6.89,2 1.77,3 3.33,15 40.08
