20220318,9461 1.06,3711 2.91,313 0.95,101 0.52,60 0.45,48 0.51,14 0.21,14 0.26,31 0.90,17 1.09,13 1.64,0 0.00,0 0.00,2 0.69,29 88.75
20220311,9458 1.06,3730 2.91,312 0.95,98 0.51,58 0.44,50 0.53,15 0.22,15 0.28,28 0.81,18 1.13,13 1.64,0 0.00,0 0.00,2 0.69,29 88.76
20220304,9465 1.06,3717 2.90,305 0.93,98 0.51,57 0.43,50 0.53,16 0.24,12 0.22,31 0.88,18 1.14,13 1.64,0 0.00,0 0.00,2 0.69,29 88.76
20220225,9467 1.06,3713 2.91,301 0.91,99 0.51,56 0.42,49 0.52,16 0.24,16 0.30,28 0.78,19 1.19,13 1.64,0 0.00,0 0.00,2 0.69,29 88.76
20220218,9468 1.06,3695 2.90,302 0.92,98 0.51,55 0.41,47 0.50,18 0.27,15 0.28,28 0.79,19 1.21,13 1.64,0 0.00,0 0.00,2 0.69,29 88.75
20220211,9475 1.06,3687 2.89,303 0.92,100 0.52,53 0.40,47 0.50,17 0.25,15 0.28,29 0.81,18 1.14,14 1.74,0 0.00,0 0.00,2 0.69,29 88.74
20220128,9481 1.07,3675 2.89,299 0.91,100 0.52,53 0.40,47 0.50,17 0.25,16 0.30,28 0.79,18 1.14,14 1.75,0 0.00,0 0.00,2 0.69,29 88.74
20220122,9483 1.06,3674 2.87,301 0.91,100 0.52,54 0.41,47 0.50,18 0.27,14 0.26,29 0.82,17 1.07,15 1.84,0 0.00,0 0.00,2 0.69,29 88.73
20220114,9493 1.07,3664 2.86,297 0.90,101 0.53,54 0.41,47 0.50,17 0.25,14 0.26,29 0.83,17 1.07,15 1.85,0 0.00,0 0.00,2 0.69,29 88.73
20220107,9524 1.07,3640 2.85,297 0.90,100 0.52,55 0.41,46 0.48,18 0.26,12 0.22,31 0.87,17 1.07,15 1.85,0 0.00,0 0.00,2 0.69,29 88.73
20211230,9529 1.07,3646 2.86,294 0.89,103 0.54,53 0.40,47 0.49,17 0.25,12 0.22,31 0.88,17 1.07,15 1.86,0 0.00,0 0.00,2 0.69,29 88.72
20211224,9533 1.07,3649 2.85,296 0.90,104 0.54,57 0.43,45 0.47,16 0.24,13 0.24,29 0.81,17 1.04,16 1.95,0 0.00,0 0.00,2 0.69,29 88.71
20211217,9534 1.07,3652 2.85,301 0.91,102 0.53,55 0.41,45 0.47,17 0.25,14 0.26,28 0.79,17 1.04,16 1.97,0 0.00,0 0.00,2 0.69,29 88.68
20211210,9539 1.07,3648 2.85,300 0.91,102 0.53,55 0.41,45 0.48,16 0.23,13 0.24,29 0.82,17 1.04,15 1.86,1 0.17,0 0.00,3 1.08,28 88.23
20211203,9549 1.07,3655 2.86,300 0.91,100 0.52,56 0.42,45 0.48,17 0.25,14 0.26,27 0.76,16 0.99,16 2.01,1 0.17,2 0.63,2 0.69,28 87.91
20211126,9543 1.07,3687 2.89,298 0.90,103 0.54,55 0.41,46 0.49,15 0.22,13 0.24,28 0.78,16 0.99,16 2.00,1 0.18,2 0.62,2 0.68,28 87.91
20211119,9556 1.07,3688 2.88,300 0.91,102 0.53,56 0.42,45 0.48,16 0.24,13 0.24,27 0.75,16 0.99,16 2.03,0 0.00,1 0.32,2 0.68,29 88.37
20211112,9561 1.07,3701 2.90,301 0.91,104 0.54,55 0.41,45 0.48,16 0.24,15 0.28,26 0.75,15 0.95,16 2.03,0 0.00,1 0.32,2 0.68,29 88.37
20211105,9577 1.08,3701 2.90,306 0.93,99 0.52,54 0.40,46 0.49,16 0.24,16 0.29,26 0.75,15 0.94,16 2.03,0 0.00,1 0.32,2 0.69,29 88.36
20211029,9586 1.08,3709 2.91,303 0.91,99 0.52,54 0.40,46 0.49,16 0.24,16 0.29,26 0.75,15 0.94,15 1.88,1 0.23,1 0.32,3 1.06,28 87.91
20211022,9579 1.08,3733 2.92,306 0.93,100 0.52,53 0.40,47 0.50,19 0.28,13 0.24,25 0.72,15 0.94,15 1.88,1 0.24,1 0.32,3 1.05,28 87.91
20211015,9586 1.08,3747 2.94,304 0.92,98 0.51,56 0.42,47 0.50,17 0.25,13 0.24,25 0.73,15 0.95,15 1.88,1 0.24,1 0.32,3 1.05,28 87.91
20211008,9584 1.08,3750 2.94,305 0.92,96 0.50,54 0.40,50 0.53,16 0.24,13 0.23,25 0.73,15 0.95,16 2.00,0 0.00,1 0.32,2 0.69,29 88.40
20211001,9581 1.08,3764 2.95,304 0.92,95 0.49,56 0.42,48 0.52,19 0.28,13 0.23,25 0.72,14 0.89,16 2.01,0 0.00,1 0.32,2 0.69,29 88.41
20210924,9590 1.08,3751 2.94,303 0.93,98 0.51,55 0.41,49 0.53,19 0.28,13 0.24,24 0.70,14 0.89,15 1.88,1 0.19,1 0.32,3 1.10,28 87.92
20210917,9597 1.08,3743 2.93,298 0.91,97 0.51,55 0.41,48 0.51,20 0.30,13 0.24,26 0.77,13 0.85,15 1.88,1 0.20,1 0.32,3 1.10,28 87.92
20210911,9610 1.08,3730 2.92,298 0.91,99 0.52,53 0.39,48 0.51,17 0.25,16 0.29,26 0.78,13 0.85,15 1.88,1 0.21,1 0.32,3 1.08,28 87.92
20210903,9613 1.08,3753 2.94,298 0.92,98 0.51,52 0.39,48 0.51,20 0.30,13 0.24,26 0.78,13 0.85,15 1.88,1 0.24,1 0.32,3 1.05,28 87.92
20210827,9617 1.08,3744 2.93,298 0.91,98 0.51,50 0.37,49 0.52,18 0.26,14 0.25,27 0.81,13 0.85,15 1.89,0 0.00,3 0.93,2 0.69,29 87.92
20210820,9628 1.08,3738 2.93,298 0.91,99 0.52,50 0.37,48 0.51,17 0.25,15 0.27,27 0.81,13 0.84,15 1.89,1 0.17,1 0.32,2 0.69,30 88.35
20210813,9635 1.09,3701 2.91,300 0.93,98 0.51,51 0.39,43 0.46,17 0.25,15 0.28,29 0.86,14 0.92,15 1.88,0 0.00,1 0.32,2 0.69,30 88.45
20210806,9630 1.09,3672 2.89,301 0.93,100 0.53,52 0.39,46 0.50,16 0.24,13 0.24,29 0.85,14 0.88,15 1.89,0 0.00,1 0.32,2 0.69,30 88.50
20210730,9619 1.09,3590 2.84,298 0.93,97 0.51,50 0.38,47 0.51,17 0.25,13 0.23,28 0.81,15 0.95,14 1.73,1 0.16,1 0.32,2 0.69,30 88.53
20210723,9588 1.09,3480 2.78,296 0.91,100 0.52,50 0.37,44 0.47,18 0.27,13 0.24,29 0.83,14 0.92,14 1.75,1 0.17,1 0.32,2 0.69,30 88.58
20210716,9593 1.09,3453 2.77,292 0.90,98 0.51,49 0.37,43 0.46,20 0.30,13 0.24,30 0.88,15 0.99,15 1.89,1 0.17,1 0.32,2 0.69,30 88.35
20210709,9603 1.10,3456 2.76,288 0.88,101 0.53,51 0.38,42 0.45,21 0.31,14 0.26,29 0.87,14 0.91,15 1.89,1 0.17,2 0.63,2 0.69,29 88.11
20210702,9613 1.10,3451 2.75,290 0.88,103 0.54,49 0.37,42 0.45,21 0.31,14 0.26,27 0.81,15 0.96,15 1.89,1 0.17,2 0.63,2 0.69,29 88.11
20210625,9626 1.10,3442 2.75,290 0.89,100 0.52,51 0.38,41 0.44,19 0.28,13 0.23,29 0.85,15 0.96,15 1.89,1 0.18,2 0.63,2 0.69,29 88.13
20210618,9640 1.10,3444 2.75,298 0.91,99 0.51,49 0.36,41 0.44,20 0.30,12 0.21,30 0.89,15 0.94,15 1.89,1 0.18,2 0.63,2 0.69,29 88.13
20210611,9653 1.10,3448 2.75,300 0.92,99 0.51,47 0.35,41 0.44,18 0.26,14 0.25,31 0.91,14 0.90,16 1.98,1 0.18,2 0.63,2 0.69,28 88.04
20210604,9669 1.10,3437 2.75,300 0.92,97 0.50,47 0.35,40 0.43,18 0.26,15 0.27,31 0.91,14 0.91,16 1.98,1 0.18,2 0.63,2 0.69,28 88.04
20210528,9686 1.10,3454 2.76,303 0.92,100 0.52,48 0.36,42 0.45,19 0.28,13 0.23,29 0.87,15 0.97,16 1.99,1 0.18,2 0.63,3 1.11,27 87.55
20210521,9689 1.10,3460 2.76,306 0.93,100 0.52,50 0.37,40 0.43,19 0.28,15 0.27,28 0.85,15 0.97,15 1.86,2 0.38,3 0.96,2 0.69,27 87.55
20210514,9695 1.10,3452 2.76,307 0.93,101 0.52,52 0.39,40 0.43,18 0.26,15 0.27,28 0.84,15 0.96,15 1.88,2 0.37,3 0.97,2 0.69,27 87.55
20210507,9714 1.11,3417 2.73,298 0.90,101 0.53,48 0.36,39 0.42,17 0.25,15 0.27,31 0.93,14 0.90,16 1.97,1 0.18,2 0.63,2 0.69,28 88.07
20210429,9716 1.11,3434 2.76,294 0.89,100 0.52,46 0.34,37 0.40,16 0.23,15 0.27,30 0.90,14 0.93,16 1.97,2 0.39,3 0.94,2 0.69,27 87.59
20210423,9727 1.11,3423 2.75,289 0.87,97 0.50,45 0.34,36 0.38,20 0.29,12 0.21,30 0.89,14 0.88,17 2.06,2 0.42,3 0.90,2 0.69,27 87.62
20210416,9741 1.11,3368 2.70,282 0.85,100 0.52,47 0.35,35 0.37,19 0.28,13 0.23,29 0.87,15 0.93,18 2.18,1 0.18,2 0.63,3 1.07,27 87.67
20210409,9761 1.12,3350 2.67,282 0.86,105 0.54,42 0.32,33 0.35,22 0.32,13 0.23,26 0.80,16 0.98,18 2.19,1 0.18,2 0.63,3 1.06,27 87.69
20210401,9757 1.11,3336 2.66,282 0.86,102 0.52,43 0.32,35 0.38,21 0.31,13 0.23,26 0.80,16 0.98,17 2.05,2 0.35,3 0.96,2 0.69,27 87.70
20210326,9766 1.12,3337 2.67,281 0.85,102 0.52,44 0.33,35 0.38,22 0.32,12 0.21,26 0.79,16 0.98,17 2.06,1 0.18,2 0.63,2 0.69,28 88.19
