20220318,8934 0.57,9210 6.68,1681 4.59,419 1.79,378 2.35,259 2.22,139 1.66,97 1.51,178 4.33,95 4.44,39 3.73,16 2.68,6 1.41,4 1.28,35 60.70
20220311,8946 0.57,9244 6.68,1689 4.61,415 1.77,376 2.34,259 2.21,141 1.68,96 1.49,175 4.22,100 4.68,38 3.68,16 2.65,6 1.41,4 1.27,35 60.66
20220304,8948 0.57,9176 6.64,1701 4.65,409 1.75,381 2.37,260 2.23,139 1.66,94 1.46,177 4.27,99 4.64,37 3.58,16 2.57,7 1.61,4 1.26,35 60.67
20220225,8915 0.57,8713 6.41,1708 4.67,424 1.81,386 2.40,265 2.27,141 1.68,94 1.47,178 4.30,103 4.85,35 3.41,16 2.58,7 1.62,5 1.55,34 60.32
20220218,8915 0.57,8763 6.46,1704 4.67,430 1.84,395 2.46,268 2.30,138 1.65,94 1.46,179 4.29,102 4.76,37 3.53,15 2.43,7 1.58,5 1.53,34 60.40
20220211,8908 0.57,8811 6.50,1727 4.73,435 1.86,395 2.46,272 2.33,136 1.63,98 1.53,185 4.44,96 4.48,39 3.73,14 2.32,8 1.84,4 1.26,34 60.26
20220128,8902 0.57,8859 6.53,1758 4.82,439 1.88,403 2.50,276 2.37,138 1.64,96 1.49,189 4.56,97 4.51,39 3.63,14 2.30,8 1.83,4 1.26,34 60.02
20220122,8906 0.57,8866 6.54,1756 4.81,433 1.85,392 2.44,281 2.41,136 1.63,98 1.53,187 4.55,97 4.46,46 4.35,13 2.18,8 1.81,3 0.96,34 59.85
20220114,8916 0.57,8923 6.58,1756 4.81,439 1.87,390 2.43,283 2.43,137 1.64,97 1.51,187 4.57,97 4.48,43 4.05,14 2.27,9 2.02,4 1.26,33 59.44
20220107,8941 0.57,9049 6.66,1770 4.85,448 1.91,388 2.42,279 2.39,134 1.60,98 1.53,189 4.64,95 4.39,43 4.04,14 2.25,8 1.85,6 1.88,32 58.96
20211230,8974 0.57,9150 6.76,1813 4.98,440 1.87,392 2.44,275 2.36,140 1.67,94 1.47,185 4.51,100 4.62,39 3.73,13 2.13,8 1.82,5 1.57,33 59.41
20211224,8971 0.57,9417 6.97,1859 5.11,462 1.97,397 2.48,285 2.44,142 1.70,94 1.46,192 4.65,95 4.29,40 3.76,12 1.91,8 1.85,5 1.55,32 59.22
20211217,8978 0.57,9555 7.07,1909 5.25,476 2.03,417 2.60,285 2.44,143 1.72,103 1.60,190 4.61,94 4.27,38 3.53,12 1.89,7 1.60,5 1.55,32 59.20
20211210,8984 0.57,9618 7.12,1905 5.24,485 2.07,411 2.56,285 2.45,144 1.73,106 1.64,185 4.49,95 4.33,38 3.53,12 1.89,7 1.60,5 1.55,32 59.15
20211203,8997 0.58,9730 7.20,1932 5.31,491 2.09,427 2.66,287 2.47,140 1.68,108 1.67,185 4.51,94 4.27,40 3.61,12 1.89,7 1.61,6 1.86,31 58.51
20211126,9015 0.58,9835 7.28,1948 5.34,500 2.14,434 2.71,291 2.50,140 1.68,108 1.67,188 4.62,91 4.16,39 3.59,12 1.89,7 1.61,7 2.17,30 57.98
20211119,9036 0.58,9894 7.32,1968 5.40,506 2.16,435 2.71,292 2.52,146 1.76,110 1.71,189 4.62,96 4.37,35 3.23,13 2.03,8 1.87,6 1.87,30 57.77
20211112,9051 0.58,9959 7.38,1968 5.40,503 2.15,436 2.72,291 2.50,149 1.79,112 1.74,188 4.57,95 4.35,37 3.44,12 1.89,7 1.61,7 2.14,30 57.67
20211105,9073 0.58,10022 7.44,2013 5.54,503 2.15,445 2.78,305 2.63,149 1.79,112 1.74,186 4.48,96 4.39,36 3.37,12 1.84,9 2.03,6 1.79,30 57.36
20211029,9098 0.59,10133 7.52,2022 5.57,513 2.20,448 2.80,302 2.60,148 1.77,114 1.77,187 4.51,96 4.37,37 3.48,14 2.21,8 1.83,5 1.51,30 57.18
20211022,9104 0.59,10174 7.55,2037 5.60,514 2.21,453 2.83,305 2.63,150 1.81,111 1.73,187 4.53,96 4.32,37 3.47,14 2.15,9 2.05,6 1.83,29 56.64
20211015,9111 0.59,10195 7.56,2040 5.62,511 2.19,450 2.82,304 2.62,156 1.87,110 1.72,188 4.56,96 4.34,35 3.31,15 2.29,10 2.30,5 1.51,29 56.64
20211008,9126 0.59,10231 7.59,2048 5.64,496 2.13,451 2.82,304 2.62,151 1.82,113 1.76,185 4.51,94 4.29,38 3.57,15 2.34,8 1.85,6 1.80,29 56.60
20211001,9139 0.59,10353 7.66,2065 5.69,489 2.09,460 2.88,299 2.59,158 1.91,105 1.64,182 4.47,90 4.06,42 4.04,14 2.20,8 1.85,5 1.53,30 56.71
20210924,9148 0.59,10283 7.65,2066 5.67,516 2.20,458 2.86,303 2.62,163 1.96,99 1.54,190 4.59,91 4.13,39 3.68,16 2.51,9 2.11,4 1.24,30 56.56
20210917,9152 0.59,10281 7.64,2074 5.69,510 2.18,459 2.87,305 2.63,161 1.93,103 1.60,193 4.68,87 3.96,40 3.79,13 2.02,11 2.53,4 1.23,30 56.56
20210911,9155 0.59,10340 7.68,2093 5.75,515 2.21,459 2.86,316 2.73,157 1.90,101 1.57,193 4.65,90 4.07,39 3.69,14 2.22,11 2.62,4 1.23,29 56.14
