20220318,29764 1.59,22269 15.93,3533 9.56,936 4.13,631 4.06,454 4.13,206 2.58,175 2.83,242 6.07,112 5.50,52 4.96,11 1.98,12 2.86,6 1.96,20 31.78
20220311,29652 1.59,22626 16.17,3565 9.65,959 4.23,628 4.05,462 4.18,212 2.67,176 2.85,245 6.15,114 5.57,49 4.61,15 2.63,11 2.60,6 1.91,19 31.07
20220304,29605 1.59,23360 16.61,3652 9.91,949 4.19,632 4.08,461 4.19,207 2.59,178 2.88,245 6.11,112 5.41,52 4.96,16 2.82,10 2.35,5 1.56,19 30.66
20220225,29554 1.60,23308 16.54,3638 9.88,937 4.13,644 4.17,451 4.10,208 2.60,176 2.85,248 6.25,114 5.56,49 4.70,17 2.97,9 2.08,6 1.88,19 30.62
20220218,29403 1.60,22887 16.34,3601 9.75,953 4.19,657 4.25,446 4.06,199 2.49,169 2.73,244 6.15,123 6.02,50 4.81,13 2.26,12 2.87,7 2.31,18 30.08
20220211,29334 1.60,22922 16.23,3573 9.68,935 4.11,627 4.05,445 4.05,196 2.45,171 2.78,243 6.06,114 5.58,52 4.96,14 2.43,15 3.58,4 1.27,20 31.08
20220128,29289 1.60,22719 16.10,3559 9.66,923 4.07,650 4.20,445 4.04,208 2.61,163 2.64,240 6.00,116 5.74,51 4.81,14 2.46,15 3.57,5 1.61,18 30.81
20220122,29304 1.60,23203 16.29,3443 9.35,933 4.13,639 4.14,427 3.86,208 2.61,168 2.71,241 6.05,116 5.75,51 4.83,18 3.21,12 2.84,6 1.84,18 30.70
20220114,29222 1.60,22381 15.78,3443 9.33,895 3.95,626 4.05,440 4.00,199 2.51,166 2.68,229 5.77,119 5.97,49 4.59,14 2.48,17 4.08,7 2.21,18 30.92
20220107,29322 1.61,22143 15.42,3365 9.12,876 3.86,617 3.99,419 3.81,202 2.55,174 2.81,222 5.59,120 5.99,48 4.51,14 2.54,11 2.58,9 2.75,21 32.81
20211230,29377 1.62,21500 15.08,3303 8.96,823 3.63,585 3.79,402 3.67,197 2.47,161 2.59,255 6.53,125 6.21,47 4.62,23 4.14,10 2.39,4 1.27,22 32.95
20211224,29400 1.62,18804 13.40,3109 8.42,818 3.59,559 3.61,421 3.82,192 2.42,175 2.85,221 5.57,125 6.14,54 5.37,14 2.59,13 3.11,3 0.87,23 36.57
20211217,29337 1.61,18589 13.39,3187 8.65,832 3.67,565 3.64,438 3.95,212 2.67,175 2.85,256 6.46,127 6.15,62 6.13,16 2.92,10 2.36,6 1.81,21 33.67
20211210,29374 1.62,18328 13.21,3133 8.46,839 3.69,571 3.68,416 3.76,207 2.60,178 2.87,243 6.12,130 6.33,62 6.17,22 4.01,8 1.92,3 0.88,23 34.62
20211203,29427 1.63,18055 13.05,3115 8.36,841 3.70,577 3.72,407 3.65,204 2.55,168 2.71,239 6.05,128 6.20,57 5.52,19 3.27,8 1.86,6 1.80,26 35.87
20211126,29393 1.63,16034 11.71,2834 7.54,795 3.48,499 3.18,379 3.38,192 2.41,164 2.66,221 5.63,121 5.79,56 5.51,19 3.22,10 2.32,5 1.52,30 39.95
20211119,29302 1.62,14423 10.63,2710 7.12,761 3.32,476 3.03,372 3.32,181 2.27,146 2.36,215 5.36,121 5.66,63 6.18,18 3.07,12 2.78,6 1.80,32 41.41
20211112,29382 1.63,14957 11.11,2805 7.37,803 3.50,488 3.11,380 3.39,193 2.42,143 2.30,211 5.30,118 5.59,66 6.61,12 2.19,11 2.59,8 2.45,30 40.37
20211105,29441 1.64,15118 11.19,2774 7.28,821 3.58,495 3.15,379 3.39,188 2.36,145 2.34,208 5.21,122 5.72,63 6.38,16 2.87,11 2.56,5 1.50,31 40.76
20211029,29444 1.64,13398 9.90,2609 6.72,770 3.35,442 2.81,386 3.42,196 2.44,146 2.35,221 5.54,109 5.11,61 6.22,16 2.83,10 2.40,10 2.97,32 42.22
20211022,29452 1.64,13532 10.05,2650 6.85,792 3.44,465 2.96,386 3.42,199 2.48,137 2.20,230 5.74,112 5.39,67 6.77,14 2.41,12 2.85,9 2.66,30 41.06
20211015,29500 1.65,13630 10.18,2748 7.13,796 3.47,464 2.93,405 3.59,213 2.65,149 2.39,228 5.72,122 5.83,67 6.65,14 2.39,10 2.42,9 2.67,29 40.24
20211008,29495 1.65,13782 10.29,2769 7.19,808 3.52,465 2.94,410 3.63,217 2.71,151 2.43,235 5.89,123 5.86,66 6.52,14 2.40,11 2.63,8 2.37,29 39.88
20211001,29496 1.68,13861 10.54,2797 7.42,800 3.55,472 3.05,419 3.79,212 2.69,156 2.56,237 6.06,123 6.00,65 6.67,15 2.67,9 2.19,11 3.35,26 37.72
