20220318,16445 0.41,12269 17.42,2323 12.25,636 5.20,500 5.98,358 5.86,160 3.63,100 2.98,172 8.06,65 5.85,30 5.66,9 2.81,5 2.10,1 0.53,11 21.18
20220311,16367 0.41,12342 17.54,2308 12.17,624 5.10,505 6.04,357 5.83,155 3.51,101 3.01,173 8.12,62 5.59,32 5.96,9 2.82,5 2.13,1 0.53,11 21.18
20220304,16284 0.41,12411 17.60,2296 12.11,619 5.06,507 6.07,358 5.85,155 3.48,96 2.85,175 8.13,67 6.04,30 5.64,9 2.82,5 2.14,1 0.53,11 21.22
20220225,16202 0.41,12453 17.63,2300 12.13,623 5.08,506 6.07,365 5.96,154 3.46,95 2.82,173 8.04,66 5.86,31 5.78,9 2.81,5 2.13,1 0.53,11 21.22
20220218,16083 0.41,12560 17.81,2324 12.29,620 5.06,510 6.11,369 6.03,153 3.43,97 2.88,166 7.78,65 5.81,30 5.61,9 2.80,5 2.16,1 0.53,11 21.22
20220211,16009 0.41,12590 17.82,2339 12.38,623 5.09,510 6.11,359 5.86,153 3.43,97 2.88,163 7.64,64 5.65,32 5.96,9 2.78,5 2.16,1 0.53,11 21.22
20220128,15991 0.41,12583 17.80,2329 12.34,627 5.12,518 6.22,354 5.79,155 3.49,94 2.80,161 7.57,64 5.68,30 5.48,12 3.67,4 1.73,1 0.53,11 21.31
20220122,15944 0.41,12623 17.80,2334 12.37,618 5.05,512 6.16,356 5.84,144 3.24,98 2.92,167 7.86,64 5.65,31 5.65,10 3.03,5 2.12,1 0.53,11 21.31
20220114,15953 0.41,12650 17.79,2331 12.35,617 5.03,509 6.11,356 5.82,147 3.32,96 2.83,165 7.78,65 5.74,33 6.03,9 2.77,5 2.12,1 0.53,11 21.31
20220107,15940 0.41,12794 17.96,2300 12.20,618 5.04,508 6.10,347 5.67,146 3.32,92 2.73,160 7.50,68 5.96,34 6.28,9 2.77,5 2.12,1 0.53,11 21.35
20211230,15938 0.41,12893 18.06,2312 12.29,610 4.98,506 6.07,348 5.69,141 3.20,89 2.64,159 7.49,68 6.05,33 5.94,10 3.11,5 2.12,1 0.53,11 21.36
