20220318,1132 0.02,246 0.32,55 0.26,10 0.08,10 0.11,12 0.19,10 0.22,1 0.03,10 0.41,4 0.37,1 0.15,0 0.00,0 0.00,0 0.00,18 97.79
20220311,1132 0.02,245 0.32,56 0.26,11 0.09,11 0.12,11 0.17,10 0.22,1 0.03,10 0.41,4 0.37,1 0.16,0 0.00,0 0.00,0 0.00,18 97.77
20220304,1132 0.02,245 0.32,58 0.28,11 0.09,11 0.12,11 0.17,10 0.22,1 0.03,10 0.41,4 0.37,1 0.14,0 0.00,0 0.00,0 0.00,18 97.77
20220225,1137 0.02,246 0.32,56 0.27,15 0.12,10 0.11,11 0.17,10 0.22,1 0.03,10 0.41,4 0.37,1 0.14,0 0.00,0 0.00,0 0.00,18 97.77
20220218,1135 0.02,244 0.31,58 0.28,14 0.11,10 0.11,11 0.17,10 0.22,1 0.03,10 0.41,4 0.37,1 0.15,0 0.00,0 0.00,0 0.00,18 97.76
20220211,1136 0.02,244 0.31,54 0.26,16 0.13,9 0.10,12 0.18,10 0.22,1 0.03,10 0.40,4 0.37,1 0.14,0 0.00,0 0.00,0 0.00,18 97.78
20220128,1137 0.02,236 0.31,52 0.25,16 0.13,8 0.09,13 0.20,10 0.22,1 0.03,10 0.40,4 0.38,1 0.13,0 0.00,0 0.00,0 0.00,18 97.79
20220122,1139 0.02,240 0.32,52 0.25,13 0.10,10 0.11,10 0.15,12 0.26,1 0.03,10 0.40,4 0.39,1 0.13,0 0.00,0 0.00,0 0.00,18 97.77
20220114,1142 0.02,248 0.32,52 0.25,13 0.10,9 0.10,10 0.15,11 0.24,2 0.06,10 0.40,4 0.39,1 0.15,0 0.00,0 0.00,0 0.00,18 97.75
20220107,1142 0.02,250 0.33,53 0.26,12 0.10,9 0.10,11 0.16,11 0.24,2 0.06,10 0.41,4 0.39,1 0.13,0 0.00,0 0.00,0 0.00,18 97.76
20211230,1142 0.02,257 0.33,53 0.26,12 0.10,7 0.07,11 0.16,11 0.24,2 0.06,10 0.41,4 0.39,1 0.15,0 0.00,0 0.00,0 0.00,18 97.75
20211224,1142 0.02,261 0.34,53 0.26,11 0.09,8 0.08,12 0.18,10 0.22,2 0.06,10 0.41,4 0.39,1 0.15,0 0.00,0 0.00,0 0.00,18 97.75
20211217,1143 0.02,262 0.34,51 0.25,12 0.09,8 0.08,12 0.18,10 0.22,2 0.05,10 0.40,4 0.39,1 0.13,0 0.00,0 0.00,0 0.00,18 97.77
20211210,1143 0.02,262 0.34,50 0.24,12 0.09,8 0.09,12 0.18,10 0.22,2 0.05,10 0.40,4 0.39,1 0.16,0 0.00,0 0.00,0 0.00,18 97.76
20211203,1142 0.02,266 0.35,48 0.23,12 0.09,8 0.09,12 0.19,10 0.22,2 0.05,10 0.40,4 0.39,1 0.14,0 0.00,0 0.00,0 0.00,18 97.76
20211126,1143 0.02,264 0.34,49 0.24,14 0.11,9 0.10,12 0.18,12 0.26,0 0.00,10 0.40,4 0.38,1 0.15,0 0.00,0 0.00,0 0.00,18 97.76
20211119,1144 0.02,268 0.34,55 0.26,15 0.12,9 0.10,12 0.19,11 0.24,0 0.00,10 0.40,4 0.38,1 0.13,0 0.00,0 0.00,0 0.00,18 97.77
20211112,1145 0.02,274 0.35,51 0.25,15 0.12,9 0.10,12 0.19,10 0.21,0 0.00,10 0.40,4 0.38,1 0.16,0 0.00,0 0.00,0 0.00,18 97.77
20211105,1145 0.02,267 0.34,50 0.25,13 0.11,10 0.11,13 0.20,10 0.21,2 0.06,9 0.35,4 0.38,0 0.00,0 0.00,0 0.00,0 0.00,18 97.90
20211029,1145 0.02,281 0.36,54 0.27,11 0.09,10 0.11,14 0.22,11 0.24,2 0.05,8 0.32,4 0.38,0 0.00,0 0.00,0 0.00,0 0.00,18 97.88
20211022,1146 0.02,283 0.35,54 0.26,13 0.10,10 0.11,15 0.23,11 0.24,1 0.03,9 0.36,4 0.38,0 0.00,0 0.00,0 0.00,0 0.00,18 97.86
20211015,1146 0.02,313 0.39,53 0.26,12 0.09,8 0.09,15 0.23,11 0.24,1 0.03,9 0.37,4 0.38,0 0.00,0 0.00,0 0.00,0 0.00,18 97.85
20211008,1145 0.02,308 0.39,55 0.27,11 0.09,10 0.11,15 0.23,9 0.19,1 0.03,9 0.36,4 0.38,0 0.00,0 0.00,0 0.00,0 0.00,18 97.87
20211001,1144 0.02,306 0.38,55 0.27,10 0.08,11 0.12,13 0.20,11 0.24,1 0.03,9 0.36,5 0.45,0 0.00,0 0.00,0 0.00,0 0.00,18 97.78
20210924,1144 0.02,295 0.36,56 0.28,9 0.07,12 0.13,13 0.20,11 0.24,2 0.05,8 0.32,5 0.45,0 0.00,0 0.00,0 0.00,0 0.00,18 97.81
20210917,1143 0.02,296 0.36,57 0.28,8 0.06,13 0.14,14 0.22,9 0.19,2 0.05,9 0.37,5 0.45,0 0.00,0 0.00,0 0.00,0 0.00,18 97.79
20210911,1146 0.02,298 0.36,54 0.27,9 0.07,11 0.12,13 0.20,12 0.26,2 0.05,8 0.32,5 0.46,0 0.00,0 0.00,0 0.00,0 0.00,18 97.80
20210903,1150 0.02,303 0.37,56 0.28,11 0.09,9 0.10,13 0.20,11 0.24,2 0.05,9 0.35,5 0.46,0 0.00,0 0.00,0 0.00,0 0.00,19 97.79
