20220408,286.5,12927 0.89,14341 20.99,1044 6.83,316 3.37,197 3.04,141 2.98,60 1.77,45 1.71,104 6.27,73 8.72,48 11.55,13 5.09,7 4.05,2 1.39,15 21.27
20220401,294.5,12858 0.86,14079 20.46,1046 6.85,313 3.34,188 2.89,139 2.94,69 2.04,47 1.78,101 6.10,76 9.08,46 10.95,15 5.99,8 4.67,1 0.70,15 21.27
20220325,,12659 0.83,13559 19.57,1016 6.64,315 3.36,187 2.87,136 2.88,68 2.02,39 1.50,99 6.01,80 9.42,48 11.41,17 6.75,8 4.63,1 0.70,15 21.33
20220318,306.5,12477 0.82,12491 18.25,960 6.30,305 3.25,187 2.86,134 2.86,64 1.90,40 1.53,96 5.82,84 9.82,49 11.87,17 7.01,8 4.55,1 0.70,16 22.39
20220311,305.5,12442 0.80,12188 17.75,906 5.96,286 3.03,175 2.67,135 2.86,58 1.69,46 1.73,97 5.93,79 9.30,51 12.31,16 6.48,9 5.13,3 2.18,16 22.11
20220304,,12489 0.81,12612 18.40,934 6.13,292 3.10,185 2.82,133 2.80,58 1.69,42 1.58,103 6.30,80 9.40,53 12.75,13 5.23,8 4.66,3 2.13,16 22.12
20220225,291.5,12508 0.81,12772 18.61,950 6.21,299 3.17,183 2.78,130 2.73,63 1.83,37 1.38,103 6.26,81 9.53,54 13.24,11 4.48,9 5.32,2 1.41,16 22.14
20220218,298.5,12399 0.79,12614 18.35,933 6.13,294 3.11,189 2.88,131 2.77,58 1.68,38 1.43,107 6.63,80 9.42,50 12.15,14 5.53,7 4.03,4 2.92,16 22.11
20220211,,12260 0.78,12233 17.98,927 6.08,281 2.98,184 2.79,130 2.77,56 1.62,44 1.67,98 6.03,88 10.31,47 11.64,15 5.95,7 4.03,3 2.10,17 23.19
20220128,,12245 0.78,12122 17.84,917 6.02,271 2.88,193 2.94,131 2.78,65 1.89,40 1.51,98 5.99,86 10.26,50 12.09,12 4.92,8 4.56,3 2.10,17 23.39
20220122,,12238 0.77,12038 17.67,904 5.94,285 3.03,189 2.86,129 2.74,63 1.83,39 1.48,95 5.90,87 10.27,49 11.70,13 5.22,10 5.62,2 1.41,17 23.48
20220114,285.5,12183 0.76,11936 17.48,909 5.95,286 3.05,189 2.86,128 2.72,72 2.09,38 1.44,95 5.89,85 10.22,48 11.69,15 6.09,7 3.93,3 2.10,17 23.66
20220107,,12273 0.74,11721 16.82,880 5.81,275 2.94,178 2.70,122 2.59,66 1.92,41 1.54,95 5.92,91 10.82,46 11.09,13 5.28,10 5.67,3 2.20,17 23.89
20211230,,12380 0.74,11691 16.49,869 5.73,249 2.66,170 2.59,125 2.64,69 2.01,36 1.35,100 6.13,93 11.26,45 10.67,11 4.55,11 6.09,4 2.98,17 24.02
20211224,320.5,12449 0.74,11574 16.27,863 5.68,251 2.69,178 2.71,120 2.53,69 2.02,36 1.36,98 5.97,95 11.21,47 11.19,12 4.95,10 5.55,4 2.92,17 24.14
20211217,,12402 0.75,11221 15.77,858 5.60,258 2.76,176 2.68,129 2.74,72 2.09,34 1.27,89 5.45,93 11.07,49 11.54,12 4.86,10 5.54,4 3.02,18 24.79
