20220318,19132 0.40,24108 9.60,2120 3.53,501 1.35,290 1.13,208 1.12,92 0.70,58 0.58,107 1.64,45 1.37,40 2.34,14 1.50,14 2.10,5 0.93,35 71.62
20220311,19036 0.40,24344 9.70,2134 3.56,497 1.34,294 1.15,207 1.11,95 0.72,54 0.54,109 1.66,48 1.48,35 2.10,14 1.50,14 2.10,5 0.93,35 71.62
20220304,19030 0.40,24507 9.70,2141 3.56,503 1.37,288 1.13,203 1.08,89 0.67,55 0.55,110 1.69,46 1.38,34 2.03,16 1.70,14 2.10,5 0.94,35 71.63
20220225,18978 0.40,24643 9.75,2136 3.55,514 1.40,285 1.12,199 1.06,87 0.66,55 0.55,108 1.67,47 1.43,34 2.06,15 1.61,14 2.10,5 0.94,35 71.63
20220218,18904 0.40,24725 9.76,2118 3.52,508 1.38,291 1.15,195 1.05,85 0.64,53 0.53,105 1.62,46 1.40,37 2.21,15 1.61,14 2.10,5 0.93,35 71.63
20220211,18846 0.40,24671 9.74,2093 3.47,497 1.35,293 1.15,185 0.99,86 0.65,57 0.57,106 1.64,47 1.42,34 2.00,17 1.77,15 2.23,5 0.93,35 71.63
20220128,18851 0.40,24768 9.78,2093 3.48,504 1.37,281 1.10,183 0.98,86 0.65,59 0.59,102 1.59,49 1.50,34 1.96,17 1.77,17 2.54,5 0.93,34 71.30
20220122,18795 0.39,24640 9.69,2049 3.40,500 1.36,273 1.07,187 1.01,83 0.62,70 0.70,97 1.50,48 1.42,37 2.11,18 1.86,17 2.56,5 0.94,34 71.31
20220114,18735 0.39,24656 9.60,2028 3.40,499 1.36,289 1.14,172 0.93,85 0.64,60 0.60,99 1.54,47 1.42,37 2.27,17 1.79,15 2.28,7 1.29,34 71.27
20220107,18558 0.39,20695 8.20,1812 2.99,440 1.18,236 0.92,165 0.88,81 0.61,62 0.62,99 1.54,42 1.27,40 2.45,17 1.79,14 2.12,6 1.09,36 73.87
20211230,18624 0.39,20726 8.22,1817 2.98,445 1.20,242 0.94,159 0.85,78 0.59,64 0.64,99 1.56,40 1.20,43 2.56,16 1.71,14 2.11,6 1.10,36 73.87
20211224,18638 0.39,20929 8.30,1847 3.04,457 1.23,242 0.94,158 0.85,76 0.58,68 0.67,98 1.55,41 1.22,41 2.45,15 1.62,14 2.10,6 1.11,36 73.88
20211217,18665 0.39,20986 8.32,1847 3.03,460 1.24,236 0.92,156 0.84,75 0.57,65 0.65,100 1.58,41 1.24,39 2.35,17 1.85,13 1.97,6 1.10,36 73.89
20211210,18684 0.39,20977 8.30,1816 2.98,453 1.22,231 0.90,155 0.84,78 0.59,59 0.59,99 1.55,42 1.26,38 2.29,18 1.92,14 2.10,6 1.10,36 73.90
20211203,18704 0.39,21112 8.36,1813 2.99,457 1.23,229 0.89,153 0.82,77 0.58,59 0.59,96 1.49,42 1.28,38 2.27,18 1.91,14 2.13,6 1.10,36 73.90
20211126,18666 0.39,20471 8.13,1748 2.87,449 1.21,231 0.90,158 0.84,73 0.55,63 0.63,93 1.44,39 1.18,40 2.50,19 2.03,15 2.25,6 1.11,36 73.91
