20220408,57.299,6517 0.72,2716 10.01,334 5.05,115 2.83,73 2.50,76 3.66,39 2.63,20 1.71,43 5.79,19 4.87,10 5.43,1 0.80,1 1.34,0 0.00,4 52.59
20220401,58.099,6512 0.72,2721 10.04,335 5.07,116 2.85,71 2.43,75 3.62,36 2.40,25 2.11,41 5.60,18 4.48,11 5.87,1 0.80,1 1.34,0 0.00,4 52.59
20220325,58.700,6498 0.72,2713 10.03,331 5.01,117 2.87,74 2.55,72 3.52,35 2.34,26 2.21,41 5.63,17 4.20,10 5.24,2 1.68,1 1.34,0 0.00,4 52.59
20220318,,6474 0.72,2714 10.07,323 4.88,116 2.85,79 2.71,71 3.47,36 2.40,25 2.12,41 5.65,17 4.18,10 5.26,2 1.69,1 1.34,0 0.00,4 52.59
20220311,56.900,6450 0.72,2711 10.09,324 4.89,115 2.83,76 2.61,74 3.59,35 2.34,25 2.12,42 5.79,17 4.17,10 5.17,2 1.69,1 1.34,0 0.00,4 52.59
20220304,60.400,6419 0.73,2706 10.04,314 4.74,115 2.83,71 2.43,73 3.57,34 2.28,26 2.23,43 5.82,18 4.31,9 4.54,3 2.47,1 1.34,0 0.00,4 52.59
20220225,62.200,6391 0.73,2720 10.12,310 4.68,115 2.82,67 2.29,75 3.66,34 2.27,24 2.04,45 6.08,18 4.23,10 5.36,2 1.70,1 1.34,0 0.00,4 52.59
20220218,62.299,6341 0.72,2758 10.28,320 4.81,109 2.68,71 2.43,78 3.79,36 2.43,21 1.80,42 5.66,18 4.22,9 4.70,3 2.48,1 1.34,0 0.00,4 52.59
20220211,60.099,6319 0.73,2746 10.19,321 4.84,111 2.72,74 2.54,73 3.55,36 2.41,20 1.70,43 5.77,17 4.11,9 4.86,3 2.56,1 1.34,0 0.00,4 52.59
20220128,,6299 0.74,2755 10.20,318 4.80,112 2.75,74 2.55,76 3.73,34 2.29,19 1.64,44 6.01,16 3.75,10 4.95,3 2.59,1 1.34,0 0.00,4 52.59
20220122,,6298 0.73,2778 10.30,314 4.74,115 2.81,69 2.36,77 3.76,36 2.42,18 1.55,45 6.16,15 3.56,10 4.99,3 2.60,1 1.34,0 0.00,4 52.59
20220114,59.400,6304 0.74,2791 10.36,315 4.74,113 2.76,70 2.38,76 3.72,35 2.34,18 1.54,45 6.05,16 3.77,10 4.98,3 2.60,1 1.34,0 0.00,4 52.59
20220107,60.400,6304 0.74,2847 10.53,323 4.86,114 2.79,69 2.37,77 3.81,35 2.35,18 1.53,40 5.43,17 3.96,10 5.01,3 2.61,1 1.34,0 0.00,4 52.59
20211230,57.700,6301 0.74,2869 10.58,324 4.91,112 2.74,74 2.54,75 3.69,32 2.14,18 1.54,41 5.52,17 3.98,10 5.01,3 2.61,1 1.34,0 0.00,4 52.59
20211224,57.400,6301 0.73,2879 10.62,322 4.90,111 2.72,75 2.58,72 3.53,34 2.28,20 1.73,40 5.50,16 3.79,10 5.01,3 2.61,1 1.34,0 0.00,4 52.59
20211217,56.900,6299 0.73,2866 10.62,324 4.92,110 2.69,76 2.60,72 3.52,34 2.27,19 1.62,42 5.80,15 3.59,10 5.00,3 2.62,1 1.34,0 0.00,4 52.59
20211210,58.700,6298 0.73,2855 10.59,322 4.89,117 2.85,72 2.50,73 3.56,33 2.21,19 1.62,42 5.80,15 3.60,10 5.01,3 2.62,1 1.34,0 0.00,4 52.59
20211203,59.400,6304 0.73,2835 10.49,321 4.84,118 2.88,74 2.56,66 3.22,36 2.40,21 1.80,40 5.63,16 3.78,10 5.01,3 2.64,1 1.34,0 0.00,4 52.59
20211126,,6313 0.73,2856 10.59,315 4.74,118 2.88,71 2.47,72 3.50,34 2.28,20 1.70,40 5.59,16 3.86,10 5.01,3 2.65,1 1.34,0 0.00,4 52.59
20211119,63.5,6323 0.74,2888 10.67,316 4.79,117 2.85,76 2.61,66 3.24,35 2.33,19 1.62,39 5.42,17 4.04,10 5.04,3 2.65,1 1.34,0 0.00,4 52.59
20211112,60.900,6326 0.74,2893 10.68,321 4.83,115 2.81,76 2.59,70 3.46,35 2.36,19 1.64,38 5.34,16 3.85,10 5.04,3 2.66,1 1.34,0 0.00,4 52.59
20211105,,6329 0.74,2919 10.74,329 4.95,119 2.92,69 2.36,67 3.28,35 2.36,21 1.80,41 5.70,14 3.44,10 5.04,3 2.66,1 1.34,0 0.00,4 52.59
