20220325,70.5,43286 1.02,5889 5.18,520 1.93,144 0.87,79 0.68,69 0.83,36 0.60,18 0.38,48 1.53,16 1.06,12 1.57,7 1.64,2 0.73,2 0.85,14 81.05
20220318,58.700,43364 1.02,6092 5.35,541 2.02,152 0.92,79 0.68,69 0.83,39 0.65,15 0.31,49 1.56,20 1.28,13 1.71,4 0.90,4 1.30,2 0.85,13 80.52
20220311,,43407 1.03,6094 5.29,508 1.89,157 0.96,76 0.65,76 0.92,35 0.59,18 0.38,49 1.59,16 1.05,13 1.70,5 1.16,3 0.97,3 1.24,13 80.50
20220304,66.900,43468 1.03,6275 5.41,521 1.95,154 0.94,91 0.79,75 0.90,30 0.49,21 0.44,51 1.62,17 1.15,7 1.02,5 1.22,5 1.73,3 1.28,12 79.96
20220225,69.099,43507 1.03,6316 5.47,526 1.95,145 0.88,92 0.80,80 0.96,21 0.35,25 0.55,53 1.62,16 1.05,8 1.13,5 1.22,4 1.25,4 1.68,12 79.97
20220218,70.400,43560 1.03,6483 5.62,534 1.98,143 0.86,111 0.96,69 0.84,24 0.41,25 0.55,48 1.47,17 1.18,8 1.18,4 0.88,4 1.26,4 1.70,12 80.01
20220211,70.699,43577 1.03,6593 5.67,528 1.96,140 0.85,96 0.83,78 0.93,24 0.41,22 0.47,46 1.46,15 0.92,13 1.69,3 0.76,3 1.01,2 0.85,14 81.08
20220128,,43645 1.03,6027 5.35,526 1.91,163 0.98,98 0.85,69 0.83,30 0.50,17 0.35,39 1.22,20 1.36,12 1.62,3 0.71,2 0.64,4 1.72,13 80.85
20220122,,43651 1.03,6209 5.47,510 1.87,186 1.12,89 0.78,72 0.88,25 0.42,20 0.42,43 1.35,17 1.09,11 1.55,1 0.24,3 0.96,3 1.32,14 81.42
20220114,64.5,43690 1.04,5987 5.26,491 1.82,165 0.99,92 0.81,68 0.82,27 0.45,18 0.39,38 1.24,20 1.30,11 1.49,3 0.68,3 0.97,2 0.86,14 81.81
20220107,73.599,43782 1.04,5746 4.88,438 1.64,137 0.83,89 0.77,64 0.77,34 0.57,15 0.32,35 1.16,19 1.24,6 0.82,4 0.95,4 1.33,4 1.70,14 81.91
20211230,75.699,43890 1.05,5636 4.76,442 1.68,140 0.84,77 0.67,62 0.76,31 0.52,11 0.23,38 1.24,17 1.07,10 1.39,1 0.24,4 1.35,3 1.25,15 82.89, -1,000
20211224,79.199,43966 1.05,5602 4.84,466 1.76,123 0.73,81 0.71,64 0.78,17 0.27,13 0.27,43 1.45,16 1.08,10 1.21,4 0.97,3 0.94,2 0.81,14 83.07
20211217,,44024 1.06,5250 4.49,430 1.62,111 0.68,66 0.57,47 0.59,26 0.43,16 0.36,45 1.55,20 1.42,4 0.47,6 1.50,1 0.37,1 0.43,16 84.77, -791,140
20211210,,44074 1.15,3958 3.47,253 1.05,67 0.45,38 0.37,33 0.44,23 0.43,13 0.31,26 1.00,11 0.80,2 0.23,1 0.29,1 0.31,2 0.90,12 88.73, -16,000
20211203,89.5,44244 1.16,3284 2.97,261 1.12,70 0.47,30 0.28,28 0.37,24 0.45,10 0.24,27 1.02,10 0.74,1 0.10,3 0.76,1 0.33,1 0.47,13 89.43, -1,847
20211126,72.199,44377 1.16,2020 1.93,203 0.87,52 0.35,49 0.48,30 0.41,23 0.42,12 0.29,31 1.16,8 0.55,7 0.93,2 0.50,0 0.00,1 0.45,13 90.50, -101,000
20211119,64.599,44636 1.17,2756 2.67,270 1.14,62 0.43,51 0.49,43 0.59,24 0.46,11 0.26,30 1.11,7 0.45,6 0.78,3 0.71,0 0.00,1 0.47,11 89.20, -18,000
20211112,64.5,44832 1.18,2648 2.56,240 1.02,68 0.44,53 0.51,39 0.53,20 0.37,12 0.29,32 1.21,4 0.25,7 0.91,2 0.56,1 0.39,1 0.44,11 89.29, -56,000
20211105,59.200,44979 1.19,2085 2.01,217 0.90,58 0.38,54 0.53,33 0.45,24 0.45,14 0.34,27 1.08,13 0.96,6 0.83,2 0.60,0 0.00,2 0.96,11 89.29, -50,000
20211029,46.450,45238 1.20,1710 1.68,197 0.82,63 0.42,61 0.59,44 0.61,30 0.55,17 0.42,29 1.09,10 0.67,5 0.70,2 0.51,0 0.00,3 1.33,11 89.34
20211022,42.549,45337 1.20,1749 1.70,200 0.84,61 0.40,55 0.54,39 0.54,32 0.60,14 0.34,33 1.30,10 0.74,4 0.49,4 1.01,0 0.00,2 0.90,11 89.34, -2,000
20211015,43.549,45486 1.21,1998 1.98,236 0.98,55 0.36,53 0.51,50 0.66,23 0.42,18 0.42,21 0.79,15 1.14,4 0.57,2 0.51,0 0.00,3 1.36,11 89.34, -634,000
20211008,39.349,45672 1.22,1337 1.37,156 0.64,51 0.36,46 0.45,52 0.69,24 0.45,15 0.36,31 1.15,15 1.10,3 0.40,5 1.26,1 0.32,2 0.97,11 89.34, -304,000
20211001,32.900,45869 1.23,1302 1.30,185 0.77,54 0.37,43 0.42,49 0.67,29 0.54,17 0.41,22 0.81,16 1.14,5 0.63,5 1.34,0 0.00,2 0.97,11 89.34
20210924,31.25,46103 1.24,773 0.83,115 0.49,45 0.30,29 0.28,49 0.67,27 0.51,20 0.48,34 1.22,15 1.04,3 0.36,5 1.23,4 1.45,1 0.49,11 89.34, -12,000
20210917,25.950,46186 1.24,784 0.82,114 0.46,39 0.27,30 0.28,53 0.72,26 0.50,22 0.53,26 0.93,10 0.67,4 0.56,5 1.27,5 1.84,1 0.49,11 89.34
20210911,,46275 1.25,770 0.79,104 0.42,45 0.31,21 0.20,39 0.53,28 0.52,13 0.30,21 0.77,14 1.03,4 0.48,6 1.54,1 0.34,3 1.45,12 90.00
20210903,24.100,46431 1.26,770 0.75,106 0.44,33 0.22,23 0.22,37 0.50,22 0.41,11 0.26,21 0.79,12 0.83,6 0.83,7 1.86,0 0.00,3 1.47,12 90.09
20210827,17.25,46583 1.26,562 0.57,70 0.29,25 0.17,14 0.13,26 0.36,17 0.31,15 0.35,18 0.67,12 0.87,2 0.24,2 0.51,0 0.00,2 0.97,13 93.25
20210820,,46625 1.27,553 0.55,68 0.28,23 0.15,11 0.10,30 0.41,16 0.29,13 0.30,17 0.63,10 0.72,3 0.35,2 0.51,0 0.00,2 0.97,11 93.41
20210813,19.399,46661 1.27,564 0.58,70 0.29,16 0.10,12 0.11,25 0.34,17 0.31,14 0.32,17 0.62,12 0.87,2 0.24,2 0.51,0 0.00,2 0.97,11 93.41
20210806,20.100,46833 1.28,583 0.57,71 0.28,23 0.15,13 0.12,27 0.37,12 0.22,11 0.25,16 0.59,9 0.65,4 0.50,2 0.51,0 0.00,2 0.99,11 93.45
20210730,16.100,46948 1.28,576 0.58,69 0.28,22 0.15,12 0.11,23 0.31,9 0.17,10 0.23,16 0.59,9 0.64,3 0.35,3 0.73,0 0.00,2 1.01,11 93.50
20210723,15.800,46999 1.29,587 0.59,67 0.27,19 0.12,12 0.11,26 0.35,10 0.19,10 0.23,15 0.54,11 0.76,2 0.24,3 0.74,0 0.00,2 1.00,11 93.50
20210716,15.5,47077 1.29,614 0.61,67 0.27,18 0.12,13 0.12,23 0.31,14 0.27,8 0.19,16 0.61,8 0.58,2 0.24,2 0.51,1 0.33,2 0.98,11 93.50
20210709,,47221 1.30,496 0.49,47 0.18,15 0.09,15 0.14,18 0.24,12 0.23,10 0.24,13 0.49,9 0.63,2 0.24,2 0.51,1 0.34,2 1.00,11 93.82
20210702,14.199,47405 1.30,481 0.47,45 0.17,16 0.10,15 0.14,17 0.23,11 0.20,9 0.21,11 0.39,10 0.69,3 0.35,2 0.51,1 0.36,2 1.01,11 93.79
20210625,14.449,47484 1.31,485 0.47,43 0.16,18 0.11,14 0.14,17 0.23,10 0.18,10 0.23,11 0.39,10 0.70,3 0.35,2 0.51,1 0.37,2 1.00,11 93.78
20210618,14.399,47544 1.31,487 0.48,44 0.17,17 0.10,13 0.13,16 0.21,10 0.18,11 0.25,11 0.39,10 0.70,3 0.35,2 0.51,1 0.37,2 1.00,11 93.78
20210611,14.100,47607 1.31,488 0.48,44 0.17,17 0.10,14 0.13,16 0.21,10 0.18,11 0.25,11 0.39,10 0.70,3 0.35,2 0.51,1 0.36,2 1.00,11 93.78
20210604,14.550,47642 1.31,487 0.48,44 0.17,17 0.10,14 0.13,16 0.21,10 0.18,11 0.25,11 0.39,10 0.70,3 0.35,2 0.51,1 0.36,2 1.00,11 93.78
