20220318,5357 0.09,2008 0.61,204 0.29,85 0.19,58 0.19,78 0.35,54 0.35,46 0.37,106 1.38,76 1.90,50 2.50,41 3.71,17 2.16,12 2.03,53 83.81
20220311,5241 0.09,1937 0.59,195 0.27,85 0.19,55 0.18,83 0.37,55 0.35,45 0.36,101 1.31,75 1.88,50 2.50,43 3.88,17 2.18,11 1.87,53 83.89
20220304,5064 0.08,1726 0.53,187 0.26,89 0.20,51 0.16,79 0.35,54 0.34,44 0.35,104 1.35,74 1.87,50 2.49,41 3.72,18 2.27,12 2.06,53 83.87
20220225,5083 0.08,1778 0.55,186 0.26,85 0.19,52 0.17,81 0.36,55 0.35,44 0.35,105 1.38,72 1.83,51 2.57,40 3.62,18 2.28,12 2.06,53 83.86
20220218,5028 0.08,1691 0.52,189 0.27,86 0.19,51 0.16,82 0.37,52 0.33,46 0.37,107 1.40,71 1.82,52 2.60,38 3.41,20 2.50,9 1.51,56 84.39
20220211,5123 0.09,1828 0.55,193 0.27,87 0.20,54 0.17,79 0.35,55 0.35,46 0.37,107 1.40,71 1.81,52 2.57,38 3.41,20 2.52,9 1.51,56 84.34
20220128,5162 0.09,1977 0.59,194 0.27,89 0.20,54 0.17,77 0.35,59 0.38,41 0.33,108 1.41,72 1.82,52 2.54,42 3.80,18 2.31,8 1.36,56 84.30
20220122,5064 0.08,1836 0.55,194 0.28,83 0.19,58 0.18,79 0.35,56 0.36,41 0.33,106 1.38,74 1.89,50 2.48,42 3.79,19 2.41,10 1.72,54 83.92
20220114,5051 0.08,1775 0.53,193 0.27,83 0.19,57 0.18,75 0.34,57 0.36,42 0.34,107 1.40,74 1.88,50 2.48,41 3.68,20 2.53,10 1.72,54 83.93
20220107,5077 0.08,1816 0.54,192 0.27,86 0.19,59 0.19,74 0.33,57 0.36,43 0.35,105 1.38,74 1.87,51 2.56,40 3.57,20 2.56,10 1.72,54 83.94
20211230,5082 0.08,1824 0.55,192 0.27,86 0.19,55 0.17,77 0.35,58 0.37,43 0.35,105 1.38,75 1.93,48 2.41,41 3.64,20 2.56,10 1.72,54 83.95
20211224,5102 0.08,1923 0.58,193 0.27,87 0.19,56 0.18,76 0.34,58 0.37,44 0.36,104 1.37,75 1.92,50 2.55,39 3.49,20 2.56,10 1.72,54 83.95
20211217,5013 0.08,1816 0.55,189 0.26,90 0.20,59 0.19,72 0.32,58 0.37,43 0.35,104 1.36,75 1.92,51 2.56,41 3.65,19 2.44,10 1.72,54 83.96
20211210,4963 0.08,1719 0.52,186 0.26,85 0.19,57 0.18,72 0.32,58 0.37,43 0.35,107 1.40,77 1.95,50 2.50,43 3.83,17 2.18,11 1.87,54 83.94
20211203,4927 0.08,1679 0.51,182 0.26,84 0.19,58 0.18,73 0.33,56 0.35,43 0.35,103 1.35,80 2.01,50 2.46,44 3.92,17 2.17,12 2.05,53 83.73
