20220325,144.5,704 0.06,2717 4.11,227 1.54,70 0.78,32 0.50,31 0.68,16 0.52,17 0.67,39 2.46,26 3.26,14 3.66,5 2.11,4 2.32,3 2.24,17 75.02
20220318,,678 0.06,2599 3.93,222 1.51,66 0.73,33 0.52,27 0.57,18 0.57,19 0.74,36 2.27,28 3.53,13 3.50,5 2.13,3 1.71,4 3.02,17 75.14
20220311,148.5,680 0.06,2553 3.83,201 1.36,55 0.62,33 0.52,27 0.57,21 0.66,17 0.67,35 2.25,27 3.33,14 3.63,4 1.65,3 1.73,5 3.74,17 75.32
20220304,,675 0.06,2404 3.59,173 1.17,56 0.63,29 0.45,29 0.62,18 0.58,18 0.72,35 2.18,30 3.64,14 3.73,4 1.65,3 1.78,5 3.87,17 75.26
20220225,160.5,673 0.06,2385 3.58,169 1.15,56 0.63,30 0.47,28 0.60,16 0.52,18 0.72,36 2.22,31 3.83,13 3.53,4 1.64,3 1.78,5 3.87,17 75.33
20220218,163.5,631 0.05,2383 3.57,168 1.14,57 0.65,23 0.36,30 0.64,18 0.57,18 0.71,36 2.25,31 3.82,13 3.58,4 1.63,3 1.79,5 3.87,17 75.28
20220211,167.5,615 0.05,2352 3.51,164 1.12,48 0.54,26 0.41,29 0.61,17 0.54,20 0.79,41 2.60,27 3.33,14 3.82,4 1.55,3 1.78,5 3.87,17 75.41
20220128,,602 0.05,2364 3.55,165 1.13,51 0.57,25 0.40,32 0.68,16 0.52,22 0.86,34 2.24,28 3.39,15 4.14,3 1.15,3 1.82,5 3.87,17 75.57
20220122,,595 0.05,2291 3.42,165 1.13,47 0.52,23 0.36,28 0.59,16 0.51,22 0.86,37 2.41,28 3.48,15 4.17,3 1.15,3 1.87,5 3.87,17 75.53
20220114,,588 0.04,2105 3.12,154 1.05,36 0.40,22 0.35,25 0.54,16 0.51,23 0.91,35 2.24,28 3.50,16 4.24,4 1.52,2 1.22,6 4.64,17 75.64
20220107,,580 0.04,1977 2.86,152 1.03,37 0.42,19 0.30,22 0.47,18 0.58,20 0.79,37 2.41,25 3.07,17 4.35,5 1.95,1 0.59,7 5.41,17 75.65
