20220318,15071 1.50,8929 10.82,1258 6.01,290 2.19,270 2.97,203 3.07,111 2.35,53 1.46,109 4.62,63 5.32,38 6.53,11 3.08,5 1.94,4 2.04,21 46.02
20220311,14986 1.50,8850 10.80,1259 6.02,300 2.27,250 2.76,197 3.01,104 2.19,53 1.46,106 4.49,59 5.11,40 6.90,11 3.27,4 1.63,3 1.55,22 46.95
20220304,14926 1.51,9047 11.20,1302 6.19,302 2.27,269 2.95,190 2.89,108 2.25,68 1.88,104 4.48,63 5.41,39 6.79,11 3.29,4 1.57,4 2.07,20 45.18
20220225,14883 1.51,9148 11.34,1362 6.48,314 2.36,262 2.87,196 2.98,104 2.18,73 2.00,105 4.50,62 5.19,38 6.60,11 3.16,4 1.57,4 2.01,20 45.18
20220218,14836 1.51,9285 11.41,1341 6.38,312 2.34,283 3.11,188 2.87,100 2.10,71 1.96,112 4.89,62 5.18,38 6.56,9 2.53,5 2.02,4 1.99,20 45.08
20220211,14784 1.51,8860 10.98,1294 6.17,309 2.31,269 2.96,181 2.74,95 1.99,62 1.71,121 5.20,60 5.07,39 6.69,11 3.03,5 1.93,5 2.53,20 45.11
20220128,14747 1.51,9151 11.34,1362 6.48,317 2.38,275 3.02,174 2.61,98 2.06,54 1.48,126 5.36,55 4.56,40 6.93,10 2.76,3 1.17,3 1.52,22 46.75
20220122,14709 1.52,8536 10.51,1240 5.88,304 2.27,256 2.80,176 2.68,83 1.74,62 1.71,112 4.82,54 4.63,39 6.65,10 2.91,4 1.51,5 2.63,22 47.67
20220114,14743 1.52,8684 10.70,1266 6.01,305 2.28,266 2.92,180 2.71,87 1.81,58 1.59,122 5.27,59 5.15,36 6.10,14 3.99,3 1.15,3 1.55,21 47.17
20220107,14770 1.52,9023 11.10,1278 6.10,282 2.09,266 2.93,190 2.87,90 1.87,63 1.74,123 5.29,54 4.58,41 7.29,9 2.60,3 1.12,3 1.65,21 47.19
20211230,14714 1.53,8071 10.29,1381 6.63,326 2.45,296 3.27,204 3.10,101 2.12,76 2.10,128 5.55,70 6.01,39 7.24,10 2.92,3 1.14,2 1.07,20 44.52
20211224,14721 1.53,7922 10.32,1458 6.98,362 2.73,318 3.49,219 3.33,112 2.32,77 2.12,145 6.19,70 6.05,36 6.46,7 2.09,3 1.14,2 1.08,19 44.08
20211217,14736 1.54,7926 10.32,1461 6.99,373 2.81,315 3.46,222 3.39,115 2.39,81 2.22,146 6.27,66 5.82,35 6.28,7 2.09,3 1.14,3 1.62,19 43.59
20211210
20211203,14748 1.54,7973 10.37,1485 7.11,372 2.80,317 3.49,227 3.46,112 2.34,79 2.16,145 6.17,66 5.80,36 6.43,7 2.09,4 1.61,2 1.07,19 43.49
20211126,14755 1.54,7979 10.39,1481 7.09,367 2.76,316 3.48,224 3.41,110 2.28,83 2.27,143 6.09,66 5.75,38 6.76,7 2.09,5 2.06,2 1.07,18 42.87
20211119,14751 1.55,7999 10.41,1496 7.14,373 2.81,314 3.47,231 3.51,109 2.27,79 2.17,148 6.27,66 5.72,38 6.73,7 2.06,5 1.91,2 1.07,18 42.85
